source,relative_path,size,sha256,coverage_status,covered_by,action
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31072EntityTableDataHeader.bigd.meta,155,36c5068a5c1aba67b4e52e14e9ae97fae90a68bc965b3b1f8c76c0a1d8dfb589,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31072EntityTableDataHeader.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31079EntityTableData.bigd,151767,eb4249229b55dc2737454eae1dcbce1b6b3684fb4d1e57b840c383c58a6e7f86,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31079EntityTableData.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31079EntityTableData.bigd.meta,155,15be1e39c78abe08631cfcc2a573d2f50100ff57f8170b9f5866009c7d92ca71,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31079EntityTableData.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31079EntityTableDataHeader.bigd,4645,9ed6641fda97ecc7e2b1b463d28185600c8e6082a037d149fef69999f3eea8c3,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31079EntityTableDataHeader.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31079EntityTableDataHeader.bigd.meta,155,da3ee6f15fb2ac73cba4089ef67b05ae39d930e46edb9908bc08c7a71da9c6e1,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31079EntityTableDataHeader.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31103EntityTableData.bigd,141427,e6f05426034bae88a6863bfbe123587d8f0f968e47fa123dcb478087c47de261,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31103EntityTableData.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31103EntityTableData.bigd.meta,155,c271dad1301eea50202a76640c056bf547d90f92c6169cda1ed5ae080b177c68,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31103EntityTableData.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31103EntityTableDataHeader.bigd,4426,2f1a9a7be8fd9fab5819ec543f9adf436ca561287fda7b39eb89377f56d64b8c,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31103EntityTableDataHeader.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31103EntityTableDataHeader.bigd.meta,155,0cee69531f93cef14474acc06a4cd363fa6ee830be02ec17bb0f33929134fda2,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31103EntityTableDataHeader.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31105EntityTableData.bigd,150120,cb32d359c9de0ce5df9ca15cc3bdf80885cd1249044781aaadb7bb28a49b09ee,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31105EntityTableData.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31105EntityTableData.bigd.meta,155,d30bfb172f9f9f9f50b77c8bcfac996f579193b947a5b051f7462e754f3b69b3,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31105EntityTableData.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31105EntityTableDataHeader.bigd,4718,3dabdd30b17bed964ad9dfbc88254a02588b4ebfd079d02c3b49cedcc4fdf63b,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31105EntityTableDataHeader.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31105EntityTableDataHeader.bigd.meta,155,54ec59193cbc93939c4b7c473ac3a63fab2446e54aa408a110e6f1dfb243af91,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31105EntityTableDataHeader.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31106EntityTableData.bigd,148914,4139157d7102ddafc29b1bb5d325d3e400998d352aedd7e14959b7275bcdf948,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31106EntityTableData.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31106EntityTableData.bigd.meta,155,93b4b4d3e6096a5cb2d593e755814031ae2bd729151023d767d7a4e9977a6a9a,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31106EntityTableData.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31106EntityTableDataHeader.bigd,4634,a860bdfe61994ed7615e8608626ced4944b8d0999775cacd3f8a9d49d4b8f58c,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31106EntityTableDataHeader.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31106EntityTableDataHeader.bigd.meta,155,ce43a30755ef919827a5421ad2791c163048ab6cfed19ce201e14a2b846c41b2,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31106EntityTableDataHeader.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31107EntityTableData.bigd,169188,8f23fb224585cd16ae6fd0a8ddd10bad73e770eb31e1bd1ff96712f482c6c5da,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31107EntityTableData.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31107EntityTableData.bigd.meta,155,4d94748e855ffa523ceb3ee2f593a5c722540947c1db4f820144f938f058d0be,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31107EntityTableData.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31107EntityTableDataHeader.bigd,4662,c54a1650d04a5e081d7b029bb6f8d93e4bb7b2f438e2b1d399007c793aa481a0,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31107EntityTableDataHeader.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31107EntityTableDataHeader.bigd.meta,155,d5f19a185596d7365ae7c25d2a3fc390b330422793b651af9cf3e37ed4286670,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31107EntityTableDataHeader.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31108EntityTableData.bigd,153639,76cd88bbbe8407df2312011d4bcc3fb432eb2151a20ddc8a0d8196d8099542a4,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31108EntityTableData.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31108EntityTableData.bigd.meta,155,a339a84a434683eca06fbb0b26c8bbbccf46525a7783c0b2d41a4b51e52a899b,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31108EntityTableData.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31108EntityTableDataHeader.bigd,4606,2874fa26559e4a67524edcd5dc313d06651313474fcb55b3c82ca5c6c6c6b05a,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31108EntityTableDataHeader.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31108EntityTableDataHeader.bigd.meta,155,68cde1eff3c01dcf32a97b9a95dd18369b5371cc45d910449ff47a44d422e6f4,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31108EntityTableDataHeader.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31109EntityTableData.bigd,161634,b991f5f4f6fe9a9feb7c7d4c4c0b9822836316feeb8286a81e792f1daec3cc35,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31109EntityTableData.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31109EntityTableData.bigd.meta,155,adf7d05a1e0b64ef2f2213bb89f884e885f2ce8a380b8b6ae7b9938b84fccbf8,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31109EntityTableData.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31109EntityTableDataHeader.bigd,4935,08dec5c72727318fb86610dfe9b9a5312b2c00d1e8087acd80d9aa92693707b3,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31109EntityTableDataHeader.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31109EntityTableDataHeader.bigd.meta,155,bf5dc019c7850cf5520403eb6131c858440ee436d6d12f32abcfcf21f49c8bc3,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31109EntityTableDataHeader.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31110EntityTableData.bigd,170766,ee99fe11b802d68d172fdd3cfecebdf7ed271a6fcff4355f186b7a0919e35009,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31110EntityTableData.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31110EntityTableData.bigd.meta,155,d07feb879b9655f7e7485c5fe3379ed07b76e0c3c3db6c7a53f7a1e974bf2bac,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31110EntityTableData.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31110EntityTableDataHeader.bigd,5143,5073fbfe723ba18aac0175f24b8705a2db7cfdf774510e5cf7ea5d8ae202a006,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31110EntityTableDataHeader.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31110EntityTableDataHeader.bigd.meta,155,10aa65e18c920e3637f8aade81254d9833d7ee412f7cdf25cb325648b7f5348e,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31110EntityTableDataHeader.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31111EntityTableData.bigd,157452,8cc2d03fd8cfffe4f81e65a3937d5487ea2f0432e5513ac309151d677a328a0c,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31111EntityTableData.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31111EntityTableData.bigd.meta,155,8d41f0f1683bcdbdb2256a074dc45338635c2f841fc748cd71b1281c1ca1655a,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31111EntityTableData.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31111EntityTableDataHeader.bigd,4973,a30376098e72bffda0c2d5e23e3cce81a9001564f2ac6971e6a5adb49e0d1179,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31111EntityTableDataHeader.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_31111EntityTableDataHeader.bigd.meta,155,cbfb3757151d3968bcaf1e1b8c7282845dd6d74d8a79b5347ec1cfa1511c0392,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_31111EntityTableDataHeader.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_35118EntityTableData.bigd,109178,e63f7ef3c55dd3fd8ec9a5d409c4b8fc02b8fa08e59bac326fdaa8b910137287,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_35118EntityTableData.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_35118EntityTableData.bigd.meta,155,8475999ac51f41c8652eb46062d6b51c3645a91228f6e89bd36467485021d6cc,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_35118EntityTableData.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_35118EntityTableDataHeader.bigd,3576,232ac592abab2014a29d6d91bfd419124c476fa9ab226e3df61c378c5d8cdde4,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_35118EntityTableDataHeader.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_35118EntityTableDataHeader.bigd.meta,155,6ccdcaa83a15af33b5781dceaf57ca3bbb3465ae044a664dd7b34d436ebf64b6,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_35118EntityTableDataHeader.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_35200EntityTableData.bigd,94475,530d00427f41420fa5f07c517a73087045e765e24a55090f8c207539906f7083,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_35200EntityTableData.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_35200EntityTableData.bigd.meta,155,e6d0d9a53c148a4a9435ec3b57123afb315a3f31104c21dd0f5ecf463ab84a0d,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_35200EntityTableData.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_35200EntityTableDataHeader.bigd,2627,a9e841136e16a66b3171a124fe3a44f56629224d063762744ba4e47c0b4b7d46,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_35200EntityTableDataHeader.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_35200EntityTableDataHeader.bigd.meta,155,e4c1215a1f3d3d8a6500050228e2cadd64d45411dfd3a1dc9feef858ddb9d285,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_35200EntityTableDataHeader.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_35300EntityTableData.bigd,14841,76348889a9d00f7b609c60f51aa73211f3d8b12f3352be460f3e66a9b361eeb2,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_35300EntityTableData.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_35300EntityTableData.bigd.meta,155,e1a2552c56e42e986536bf93915843327e58acf033761671bca907bd074c92ee,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_35300EntityTableData.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_35300EntityTableDataHeader.bigd,419,c26959960127985a288a0ff9588b633ec3257e9d01e36c4d9bd57172a0acc4f3,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_35300EntityTableDataHeader.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_35300EntityTableDataHeader.bigd.meta,155,170e463ee1b9824e6c0c4f8526a60b23ea3f2e34994f111ad0dc8d9b8557045d,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_35300EntityTableDataHeader.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_35832EntityTableData.bigd,5273,8a83f55ffef54dfb9ed248b2571eb6d19453c7d06ac28a235f95645ee47828f6,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_35832EntityTableData.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_35832EntityTableData.bigd.meta,155,e06b9095565a34f8fe2b2dade3066f2d9c3b4a407f7199457aa7693a48c45fac,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_35832EntityTableData.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_35832EntityTableDataHeader.bigd,159,46e3b0da1651073a2fe3842e1161a17d6c1a5ab81c85f98d432fc98dc1777355,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_35832EntityTableDataHeader.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_35832EntityTableDataHeader.bigd.meta,155,c7a3e36974073c95f838fef6d473767ff414c6cf44e43f29a1d60008ad6d31c3,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_35832EntityTableDataHeader.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_35835EntityTableData.bigd,172768,b8360bb51c49bd6ebae9813594472afeba27c91838f083b9f32068e1c4a72a98,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_35835EntityTableData.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_35835EntityTableData.bigd.meta,155,2d4c75f9cef283dc20c1df6d69b80e1dd542a60a17209bb1fe1bfffdc533738d,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_35835EntityTableData.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_35835EntityTableDataHeader.bigd,5941,74c1947079d2ba4a88d557862d592782b7a07c36dc3a740cb9cf7730da0a49f9,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_35835EntityTableDataHeader.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_35835EntityTableDataHeader.bigd.meta,155,1104ce498a57ae98a4abc453bf8aa413d62db2f14fbc9b757a613294506a5177,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_35835EntityTableDataHeader.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_4000201EntityTableData.bigd,85793,73ca4f59f10be783495c1253df077fdde5f41588422f76f17de2fbb9b6d74c19,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_4000201EntityTableData.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_4000201EntityTableData.bigd.meta,155,8237cb4f06872eaaaee1168027bfed495681594edcdc177262b7603a83eced1e,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_4000201EntityTableData.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_4000201EntityTableDataHeader.bigd,2721,b641cacde9b190826c60536b25c7de37c0cd03e821c9768f18cbb4f87df612af,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_4000201EntityTableDataHeader.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_4000201EntityTableDataHeader.bigd.meta,155,d70bbb36b7c072dd9a05694b5680db7f0c4fd53a186684c16e60665af933fa46,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_4000201EntityTableDataHeader.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_40002EntityTableData.bigd,130047,47eab2958165890679ea44c70eb062942db803d5b1f5a188d1948792c80c61ac,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_40002EntityTableData.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_40002EntityTableData.bigd.meta,155,764ce4e05cbbd3f69df18830992568bc0c7725199af427b6d23833e138ba5f6c,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_40002EntityTableData.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_40002EntityTableDataHeader.bigd,4320,119993e5f7fa693adc63a83c5e2f3c70051b18757cd29c9156f296640cec68de,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_40002EntityTableDataHeader.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_40002EntityTableDataHeader.bigd.meta,155,3c3e09026ba54176c5955d27e18a8e859a9edc45e86ce81d647942261e4f6ba1,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_40002EntityTableDataHeader.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_40003EntityTableData.bigd,88408,b73259733ad8a4f98015483f7a23275d650b444a68de19bdf107e5d1ad963c10,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_40003EntityTableData.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_40003EntityTableData.bigd.meta,155,2e290d1d7e3b907fdf9c357a3f7555f5b1426505061d6e9260142b01b2989285,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_40003EntityTableData.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_40003EntityTableDataHeader.bigd,2942,d28c2714059efcd7ae1cff90e540860fb253e8b6838b1f8bde1c57f4d5150108,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_40003EntityTableDataHeader.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_40003EntityTableDataHeader.bigd.meta,155,189def7f60c9b0d571921c59d7fa5f609cae915212208db472848386241ef7b8,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_40003EntityTableDataHeader.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_40005EntityTableData.bigd,21029,0335debbb445b3d3787eb996d246f48c5d3118465090ccc4af372132e46cd89a,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_40005EntityTableData.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_40005EntityTableData.bigd.meta,155,33b403194e005ddcc63b0bc9226305f2eb6d59cfcba41719350537a7b9c78672,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_40005EntityTableData.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_40005EntityTableDataHeader.bigd,645,6abdebae8d3e6621f51a575d78cd68832896f794c905a31e5169018698129ad1,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_40005EntityTableDataHeader.bigd,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_40005EntityTableDataHeader.bigd.meta,155,5b83dbc140603d89237b045a0eaede63ec0b55e9fe9e0feed50cf14b0024fadf,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_40005EntityTableDataHeader.bigd.meta,
com.girlwars.kr,files/buildCfg/download/config/story/DTSSDialouge_41001EntityTableData.bigd,8692,4cce0df9697458d39f13842221d7c2a93b8a4b1d431409c5089524c2f763b0c4,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\buildCfg\download\config\story\DTSSDialouge_41001EntityTableData.bigd,
