category,bundle,path_id,name,size,looks_text,output
keyword_textasset,download/xlualogic/modules/act.assetbundle,1869951283603527561,UIActCellSuvivorStageSelect,21979,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/1869951283603527561_UIActCellSuvivorStageSelect.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-3646940531657787577,UI_ActSelfMarryBack_Boss_EmBattle,17654,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-3646940531657787577_UI_ActSelfMarryBack_Boss_EmBattle.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-6477153975184258566,UI_ActHalfBattleFestivalFundView,16196,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-6477153975184258566_UI_ActHalfBattleFestivalFundView.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,8885794104737910317,UI_ActWatermelonEmbattle,16187,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/8885794104737910317_UI_ActWatermelonEmbattle.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,825701455847632710,UI_NewPlayerFightRank,15660,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/825701455847632710_UI_NewPlayerFightRank.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,3551295204574996063,ActBurningBuildFormationManager,15017,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/3551295204574996063_ActBurningBuildFormationManager.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-1373155495443891529,ActGoldWeekStage2Manager,11703,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-1373155495443891529_ActGoldWeekStage2Manager.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-1186386628412328096,UI_ActSevenDayLoginLucky_Stage2,10900,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-1186386628412328096_UI_ActSevenDayLoginLucky_Stage2.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,4469401257488132024,UI_ActHalfBattleFestivalTaskView,10790,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/4469401257488132024_UI_ActHalfBattleFestivalTaskView.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-112000966569518246,UI_ActWhackClownMonsterItem,9927,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-112000966569518246_UI_ActWhackClownMonsterItem.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-9170013521151373736,UI_ActGeneralActivity_Fund_Stage2,9411,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-9170013521151373736_UI_ActGeneralActivity_Fund_Stage2.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-3628818996122657483,UI_ActFootBallBattlePass,8785,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-3628818996122657483_UI_ActFootBallBattlePass.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,7622062725302734454,UI_ActGeneralActivity_Shop_Stage2,8728,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/7622062725302734454_UI_ActGeneralActivity_Shop_Stage2.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,5461001938968267571,UI_ActGeneral_Rank_Stage2,7968,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/5461001938968267571_UI_ActGeneral_Rank_Stage2.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-8615294001442415301,ActBurningBuildFormationModel,7526,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-8615294001442415301_ActBurningBuildFormationModel.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-1108209469921243853,UI_ActBurningBuild_AssistInFighting_List,7440,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-1108209469921243853_UI_ActBurningBuild_AssistInFighting_List.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,6146672601104501263,UI_ActIsLand_Escort_BossBattle,7084,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/6146672601104501263_UI_ActIsLand_Escort_BossBattle.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,2031666324804202885,UI_ActHeroBuffLiandong,6291,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/2031666324804202885_UI_ActHeroBuffLiandong.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,7943106346225737692,UI_DrawBuff,6198,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/7943106346225737692_UI_DrawBuff.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,5899302671656639755,ActHalfBattleFestivalMgr,6116,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/5899302671656639755_ActHalfBattleFestivalMgr.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,8712751360403418131,UI_ActGeneralActivity_Gift_Stage2,5970,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/8712751360403418131_UI_ActGeneralActivity_Gift_Stage2.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,7951920896016697779,UI_ActHeroBuff,5962,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/7951920896016697779_UI_ActHeroBuff.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,7704224762968795430,UI_ActGoldHoliday_FightMainView,5466,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/7704224762968795430_UI_ActGoldHoliday_FightMainView.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-4071361870755326377,UI_ActEgg_Enter_Sub_Stage2,5210,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-4071361870755326377_UI_ActEgg_Enter_Sub_Stage2.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,4476787008523447652,UI_ActGoldHoliday_FightMapView,5157,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/4476787008523447652_UI_ActGoldHoliday_FightMapView.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-5704885488808448776,UI_ActGeneralActivity_NorShop_Stage2,5134,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-5704885488808448776_UI_ActGeneralActivity_NorShop_Stage2.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-8580081137276168360,UI_ActEgg_Enter_Stage2,4901,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-8580081137276168360_UI_ActEgg_Enter_Stage2.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-3377935485387404576,ActGeneralActivityStage2Mgr,4713,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-3377935485387404576_ActGeneralActivityStage2Mgr.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-3619313539221397214,UI_ActGroupPhoto_Gold_Buff,3943,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-3619313539221397214_UI_ActGroupPhoto_Gold_Buff.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,8734726541896983576,UI_ActHalfBattleFestivalMain,3905,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/8734726541896983576_UI_ActHalfBattleFestivalMain.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-2278755483681278251,UI_ActLunarDisk_Buff_Up,3758,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-2278755483681278251_UI_ActLunarDisk_Buff_Up.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-8696841971572876200,UI_ActGoldWeekMainHalloweenEntry_Main_Stage2,3726,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-8696841971572876200_UI_ActGoldWeekMainHalloweenEntry_Main_Stage2.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,1256646080296116440,UI_ActFishJumpMapStage,3506,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/1256646080296116440_UI_ActFishJumpMapStage.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,5824589858996791832,UI_ActHalfBattleFestivalGiftView,3342,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/5824589858996791832_UI_ActHalfBattleFestivalGiftView.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-3080534085423267436,UI_ActUrgrassland_BoxMonster,3180,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-3080534085423267436_UI_ActUrgrassland_BoxMonster.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,2608570471212826928,UI_ActRichmanBattleVictory,3068,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/2608570471212826928_UI_ActRichmanBattleVictory.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,6417481245666332007,UI_ActWorldTree_FightAward,3057,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/6417481245666332007_UI_ActWorldTree_FightAward.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-2725764069349071982,UI_ActWorldTree_Event_Buff,2439,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-2725764069349071982_UI_ActWorldTree_Event_Buff.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-7038073537000981323,Item_CellSuvivor_MonsterHead,2405,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-7038073537000981323_Item_CellSuvivor_MonsterHead.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-7768387515644255927,UI_ActSevenDayLoginLucky_Reward_Stage2,2001,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-7768387515644255927_UI_ActSevenDayLoginLucky_Reward_Stage2.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-2346025842318949389,UI_ActBurningBuild_StartBattle,1820,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-2346025842318949389_UI_ActBurningBuild_StartBattle.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-5589802601010635296,UI_ActRichmanBattleFailure,1756,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-5589802601010635296_UI_ActRichmanBattleFailure.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-7144018103096298772,UI_ActChrismasPark_Buff,1744,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-7144018103096298772_UI_ActChrismasPark_Buff.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,2411728333406525672,UI_ActEgg_Enter_Show_Stage2,1345,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/2411728333406525672_UI_ActEgg_Enter_Show_Stage2.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-2867635477191150464,UI_ActFishJumpMapEventMonster,1254,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-2867635477191150464_UI_ActFishJumpMapEventMonster.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-8877031089672564557,UI_ActWorldTree_BuffItem,1066,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-8877031089672564557_UI_ActWorldTree_BuffItem.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,1093448202285978578,Item_CellSuvivor_MonsterBody,887,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/1093448202285978578_Item_CellSuvivor_MonsterBody.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-1875291880475370891,UI_ActFishJumpMapEventDivisionFight,769,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-1875291880475370891_UI_ActFishJumpMapEventDivisionFight.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,7321753214420071984,UI_ActFishJumpMapEventAddFight,768,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/7321753214420071984_UI_ActFishJumpMapEventAddFight.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,3639288918709825152,UI_ActFishJumpMapEventMultiFight,768,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/3639288918709825152_UI_ActFishJumpMapEventMultiFight.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-6833635552498881716,UI_ActFishJumpMapEventReduceFight,768,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-6833635552498881716_UI_ActFishJumpMapEventReduceFight.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,-3104043605398396218,UI_ActHalfBattleFestivalItem,736,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/-3104043605398396218_UI_ActHalfBattleFestivalItem.txt
keyword_textasset,download/xlualogic/modules/act.assetbundle,2818616668108576291,UI_ActRichmanBattleCountDown,530,True,extracted/unity/bundles/b_3be6aee9578293af/textassets/2818616668108576291_UI_ActRichmanBattleCountDown.txt
keyword_textasset,download/xlualogic/modules/amulet.assetbundle,2861450037535493077,UI_AmuletInformation,3107,True,extracted/unity/bundles/b_c78ab9cc3156f183/textassets/2861450037535493077_UI_AmuletInformation.txt
keyword_textasset,download/xlualogic/modules/arena.assetbundle,-7319082780907378611,UI_ArenaEmbattle,23735,True,extracted/unity/bundles/b_abb7885a0ee7c72c/textassets/-7319082780907378611_UI_ArenaEmbattle.txt
keyword_textasset,download/xlualogic/modules/arena.assetbundle,1613396969999436659,UI_ArenaEmbattleForDef,17283,True,extracted/unity/bundles/b_abb7885a0ee7c72c/textassets/1613396969999436659_UI_ArenaEmbattleForDef.txt
keyword_textasset,download/xlualogic/modules/arena.assetbundle,8044489642905944272,UI_ArenaStartBattle,1974,True,extracted/unity/bundles/b_abb7885a0ee7c72c/textassets/8044489642905944272_UI_ArenaStartBattle.txt
keyword_textasset,download/xlualogic/modules/autohelper.assetbundle,-465068632647229833,AutoFuncBuilder_AutoHighBattle,5228,True,extracted/unity/bundles/b_a6bff76cde8adb70/textassets/-465068632647229833_AutoFuncBuilder_AutoHighBattle.txt
keyword_textasset,download/xlualogic/modules/autohelper.assetbundle,4734117443369594456,AutoFuncBuilder_AutoWorldFastFight,1855,True,extracted/unity/bundles/b_a6bff76cde8adb70/textassets/4734117443369594456_AutoFuncBuilder_AutoWorldFastFight.txt
keyword_textasset,download/xlualogic/modules/camp.assetbundle,-166386030143232922,UI_MainFormationChange,21050,True,extracted/unity/bundles/b_d75f00322c0e6805/textassets/-166386030143232922_UI_MainFormationChange.txt
keyword_textasset,download/xlualogic/modules/camp.assetbundle,-8587530283777004416,UI_CampSkill,10180,True,extracted/unity/bundles/b_d75f00322c0e6805/textassets/-8587530283777004416_UI_CampSkill.txt
keyword_textasset,download/xlualogic/modules/common.assetbundle,-1748799347648567236,UI_FightAttrTips,8089,True,extracted/unity/bundles/b_7534b4f13d4ff9fb/textassets/-1748799347648567236_UI_FightAttrTips.txt
keyword_textasset,download/xlualogic/modules/common.assetbundle,-3219521753431944287,UI_BattleRecord,5581,True,extracted/unity/bundles/b_7534b4f13d4ff9fb/textassets/-3219521753431944287_UI_BattleRecord.txt
keyword_textasset,download/xlualogic/modules/common.assetbundle,5923551629522151096,UI_SyncFormationTips,1228,True,extracted/unity/bundles/b_7534b4f13d4ff9fb/textassets/5923551629522151096_UI_SyncFormationTips.txt
keyword_textasset,download/xlualogic/modules/common.assetbundle,7168932319340938220,FightAttrTipsMgr,773,True,extracted/unity/bundles/b_7534b4f13d4ff9fb/textassets/7168932319340938220_FightAttrTipsMgr.txt
keyword_textasset,download/xlualogic/modules/crossarena.assetbundle,-2038957942354218590,UI_CrossArenaEmbattle,23010,True,extracted/unity/bundles/b_cdfbf8bd2666d631/textassets/-2038957942354218590_UI_CrossArenaEmbattle.txt
keyword_textasset,download/xlualogic/modules/crossarena.assetbundle,919292501940546439,UI_CrossArenaEmbattleForDef,17273,True,extracted/unity/bundles/b_cdfbf8bd2666d631/textassets/919292501940546439_UI_CrossArenaEmbattleForDef.txt
keyword_textasset,download/xlualogic/modules/crusadeagainst.assetbundle,-8288580749389062549,UI_CrusadeAgainstFormation,21157,True,extracted/unity/bundles/b_6dc1996d811c73c6/textassets/-8288580749389062549_UI_CrusadeAgainstFormation.txt
keyword_textasset,download/xlualogic/modules/csguildwar.assetbundle,3969173748548123151,UI_GuildWarEmbattle,24996,True,extracted/unity/bundles/b_1c2e15addb28287d/textassets/3969173748548123151_UI_GuildWarEmbattle.txt
keyword_textasset,download/xlualogic/modules/csguildwar.assetbundle,-6880858889513559174,UI_GuildWarEmbattleForDef,17146,True,extracted/unity/bundles/b_1c2e15addb28287d/textassets/-6880858889513559174_UI_GuildWarEmbattleForDef.txt
keyword_textasset,download/xlualogic/modules/csguildwar.assetbundle,-5038574723730485097,UI_GuildWarBattleGround,9422,True,extracted/unity/bundles/b_1c2e15addb28287d/textassets/-5038574723730485097_UI_GuildWarBattleGround.txt
keyword_textasset,download/xlualogic/modules/csguildwar.assetbundle,7442298698365924799,UI_GuildWarBuff,3979,True,extracted/unity/bundles/b_1c2e15addb28287d/textassets/7442298698365924799_UI_GuildWarBuff.txt
keyword_textasset,download/xlualogic/modules/csguildwar.assetbundle,-5411665373452428845,GuildWarBattleController,1201,True,extracted/unity/bundles/b_1c2e15addb28287d/textassets/-5411665373452428845_GuildWarBattleController.txt
keyword_textasset,download/xlualogic/modules/deepsea.assetbundle,-6230371008828927825,UI_DeepSea_MapBuffItem,856,True,extracted/unity/bundles/b_bd0647087cc653d1/textassets/-6230371008828927825_UI_DeepSea_MapBuffItem.txt
keyword_textasset,download/xlualogic/modules/earth.assetbundle,3152164152975761118,UI_EarthStageSelect,22228,True,extracted/unity/bundles/b_47a676d7e89f69f9/textassets/3152164152975761118_UI_EarthStageSelect.txt
keyword_textasset,download/xlualogic/modules/earth.assetbundle,-8120616379026543322,AutoBattleMgr,10784,True,extracted/unity/bundles/b_47a676d7e89f69f9/textassets/-8120616379026543322_AutoBattleMgr.txt
keyword_textasset,download/xlualogic/modules/earth.assetbundle,-5519669777909889449,UI_EarthPointStage,4971,True,extracted/unity/bundles/b_47a676d7e89f69f9/textassets/-5519669777909889449_UI_EarthPointStage.txt
keyword_textasset,download/xlualogic/modules/earth.assetbundle,-8757769651344515222,UI_AutoBattleZheZhao,3279,True,extracted/unity/bundles/b_47a676d7e89f69f9/textassets/-8757769651344515222_UI_AutoBattleZheZhao.txt
keyword_textasset,download/xlualogic/modules/earth.assetbundle,5562335138644944715,UI_EarthHighSpeedBattle,470,True,extracted/unity/bundles/b_47a676d7e89f69f9/textassets/5562335138644944715_UI_EarthHighSpeedBattle.txt
keyword_textasset,download/xlualogic/modules/expedition.assetbundle,-2616272505197219235,UI_EmbattleView,31886,True,extracted/unity/bundles/b_f5477ce01f3796aa/textassets/-2616272505197219235_UI_EmbattleView.txt
keyword_textasset,download/xlualogic/modules/expedition.assetbundle,8247668467211038682,UI_EliteEmbattleView,30666,True,extracted/unity/bundles/b_f5477ce01f3796aa/textassets/8247668467211038682_UI_EliteEmbattleView.txt
keyword_textasset,download/xlualogic/modules/expedition.assetbundle,-6785917608043831975,UI_BattleFail,14750,True,extracted/unity/bundles/b_f5477ce01f3796aa/textassets/-6785917608043831975_UI_BattleFail.txt
keyword_textasset,download/xlualogic/modules/expedition.assetbundle,-4823388005530936360,UI_BattleVictory,7314,True,extracted/unity/bundles/b_f5477ce01f3796aa/textassets/-4823388005530936360_UI_BattleVictory.txt
keyword_textasset,download/xlualogic/modules/expedition.assetbundle,-9211434660339438402,UI_EliteBattleVictory,5909,True,extracted/unity/bundles/b_f5477ce01f3796aa/textassets/-9211434660339438402_UI_EliteBattleVictory.txt
keyword_textasset,download/xlualogic/modules/expedition.assetbundle,-2508905324506890287,UI_BattleStatistical,4754,True,extracted/unity/bundles/b_f5477ce01f3796aa/textassets/-2508905324506890287_UI_BattleStatistical.txt
keyword_textasset,download/xlualogic/modules/expedition.assetbundle,-691219940731072603,UI_IdleInformation,3898,True,extracted/unity/bundles/b_f5477ce01f3796aa/textassets/-691219940731072603_UI_IdleInformation.txt
keyword_textasset,download/xlualogic/modules/expedition.assetbundle,-5859343752556353278,ProcedureIdleBattle,2671,True,extracted/unity/bundles/b_f5477ce01f3796aa/textassets/-5859343752556353278_ProcedureIdleBattle.txt
keyword_textasset,download/xlualogic/modules/flowerfight.assetbundle,-1353337127339865462,FlowerFightMgr,47065,True,extracted/unity/bundles/b_d1b0890ae4cc84e2/textassets/-1353337127339865462_FlowerFightMgr.txt
keyword_textasset,download/xlualogic/modules/flowerfight.assetbundle,7103286234304673663,UI_FlowerFightFametionReplace,20772,True,extracted/unity/bundles/b_d1b0890ae4cc84e2/textassets/7103286234304673663_UI_FlowerFightFametionReplace.txt
keyword_textasset,download/xlualogic/modules/flowerfight.assetbundle,3054158643207233495,UI_FlowerFightEntranceView,16269,True,extracted/unity/bundles/b_d1b0890ae4cc84e2/textassets/3054158643207233495_UI_FlowerFightEntranceView.txt
keyword_textasset,download/xlualogic/modules/flowerfight.assetbundle,-5421382483230741562,UI_FlowerFightMainView,9126,True,extracted/unity/bundles/b_d1b0890ae4cc84e2/textassets/-5421382483230741562_UI_FlowerFightMainView.txt
keyword_textasset,download/xlualogic/modules/flowerfight.assetbundle,-2719058850946547290,UI_FlowerFightRoleReplace,8204,True,extracted/unity/bundles/b_d1b0890ae4cc84e2/textassets/-2719058850946547290_UI_FlowerFightRoleReplace.txt
keyword_textasset,download/xlualogic/modules/flowerfight.assetbundle,5988623649934462766,UI_FlowerFightSeachFametion,7383,True,extracted/unity/bundles/b_d1b0890ae4cc84e2/textassets/5988623649934462766_UI_FlowerFightSeachFametion.txt
keyword_textasset,download/xlualogic/modules/flowerfight.assetbundle,-3742417199207392753,UI_FlowerFightBattleResult,6798,True,extracted/unity/bundles/b_d1b0890ae4cc84e2/textassets/-3742417199207392753_UI_FlowerFightBattleResult.txt
keyword_textasset,download/xlualogic/modules/flowerfight.assetbundle,709414761294348092,UI_FlowerFightRankView,6761,True,extracted/unity/bundles/b_d1b0890ae4cc84e2/textassets/709414761294348092_UI_FlowerFightRankView.txt
keyword_textasset,download/xlualogic/modules/flowerfight.assetbundle,-7399296913552586903,UI_FlowerFightHallOfFameView,4858,True,extracted/unity/bundles/b_d1b0890ae4cc84e2/textassets/-7399296913552586903_UI_FlowerFightHallOfFameView.txt
keyword_textasset,download/xlualogic/modules/flowerfight.assetbundle,1682241973657536943,UI_FlowerFightBattleVs,4502,True,extracted/unity/bundles/b_d1b0890ae4cc84e2/textassets/1682241973657536943_UI_FlowerFightBattleVs.txt
keyword_textasset,download/xlualogic/modules/flowerfight.assetbundle,-7507459475644686989,UI_FlowerFightStatistical,3938,True,extracted/unity/bundles/b_d1b0890ae4cc84e2/textassets/-7507459475644686989_UI_FlowerFightStatistical.txt
keyword_textasset,download/xlualogic/modules/flowerfight.assetbundle,1342955574316767338,UI_FlowerFightWinCountRankView,3457,True,extracted/unity/bundles/b_d1b0890ae4cc84e2/textassets/1342955574316767338_UI_FlowerFightWinCountRankView.txt
keyword_textasset,download/xlualogic/modules/flowerfight.assetbundle,286648267166756995,UI_FlowerFightLookFametionView,122,True,extracted/unity/bundles/b_d1b0890ae4cc84e2/textassets/286648267166756995_UI_FlowerFightLookFametionView.txt
keyword_textasset,download/xlualogic/modules/formation.assetbundle,7456537562576416796,FormationManager,13345,True,extracted/unity/bundles/b_c6118c7aa0fc52bd/textassets/7456537562576416796_FormationManager.txt
keyword_textasset,download/xlualogic/modules/formation.assetbundle,-2324825049447096836,FormationModel,8122,True,extracted/unity/bundles/b_c6118c7aa0fc52bd/textassets/-2324825049447096836_FormationModel.txt
keyword_textasset,download/xlualogic/modules/fullserverbattle.assetbundle,4198435384145405445,FullServerBattleMgr,39821,True,extracted/unity/bundles/b_0134e10becf0a9db/textassets/4198435384145405445_FullServerBattleMgr.txt
keyword_textasset,download/xlualogic/modules/fullserverbattle.assetbundle,-228997015463446464,UI_FullServerBattleMgr,26536,True,extracted/unity/bundles/b_0134e10becf0a9db/textassets/-228997015463446464_UI_FullServerBattleMgr.txt
keyword_textasset,download/xlualogic/modules/fullserverbattle.assetbundle,-8475208523297804493,UI_FullServerBattleMap,21956,True,extracted/unity/bundles/b_0134e10becf0a9db/textassets/-8475208523297804493_UI_FullServerBattleMap.txt
keyword_textasset,download/xlualogic/modules/fullserverbattle.assetbundle,-762297938177873199,UI_FullServerBattleRoot,21610,True,extracted/unity/bundles/b_0134e10becf0a9db/textassets/-762297938177873199_UI_FullServerBattleRoot.txt
keyword_textasset,download/xlualogic/modules/fullserverbattle.assetbundle,-2746996105322386603,UI_FullServerBattleCampRoleArray,20590,True,extracted/unity/bundles/b_0134e10becf0a9db/textassets/-2746996105322386603_UI_FullServerBattleCampRoleArray.txt
keyword_textasset,download/xlualogic/modules/fullserverbattle.assetbundle,5435237457262250368,UI_FullServerBattleMainView,20127,True,extracted/unity/bundles/b_0134e10becf0a9db/textassets/5435237457262250368_UI_FullServerBattleMainView.txt
keyword_textasset,download/xlualogic/modules/fullserverbattle.assetbundle,6818927594583964976,UI_FullServerBattleRoot_bak,17337,True,extracted/unity/bundles/b_0134e10becf0a9db/textassets/6818927594583964976_UI_FullServerBattleRoot_bak.txt
keyword_textasset,download/xlualogic/modules/fullserverbattle.assetbundle,7036937252705700171,UI_FullServerBattleCityInfo,12600,True,extracted/unity/bundles/b_0134e10becf0a9db/textassets/7036937252705700171_UI_FullServerBattleCityInfo.txt
keyword_textasset,download/xlualogic/modules/fullserverbattle.assetbundle,-7443835487564822244,UI_FullServerBattleTask2,9686,True,extracted/unity/bundles/b_0134e10becf0a9db/textassets/-7443835487564822244_UI_FullServerBattleTask2.txt
keyword_textasset,download/xlualogic/modules/fullserverbattle.assetbundle,-2776975587581857307,UI_FullServerBattleRankView,7900,True,extracted/unity/bundles/b_0134e10becf0a9db/textassets/-2776975587581857307_UI_FullServerBattleRankView.txt
keyword_textasset,download/xlualogic/modules/fullserverbattle.assetbundle,9141218369566451593,UI_FullServerBattleStatusItem,7330,True,extracted/unity/bundles/b_0134e10becf0a9db/textassets/9141218369566451593_UI_FullServerBattleStatusItem.txt
keyword_textasset,download/xlualogic/modules/fullserverbattle.assetbundle,-2622085069633970934,UI_FullServerBattleCheckRewardView,5637,True,extracted/unity/bundles/b_0134e10becf0a9db/textassets/-2622085069633970934_UI_FullServerBattleCheckRewardView.txt
keyword_textasset,download/xlualogic/modules/fullserverbattle.assetbundle,-6285961798449273583,UI_FullServerBattleGiftBag,5620,True,extracted/unity/bundles/b_0134e10becf0a9db/textassets/-6285961798449273583_UI_FullServerBattleGiftBag.txt
keyword_textasset,download/xlualogic/modules/fullserverbattle.assetbundle,-4887480015013160844,UI_FullServerBattleTask,4955,True,extracted/unity/bundles/b_0134e10becf0a9db/textassets/-4887480015013160844_UI_FullServerBattleTask.txt
keyword_textasset,download/xlualogic/modules/fullserverbattle.assetbundle,5562053026138595863,UI_FullServerBattlePlayerInfo,4877,True,extracted/unity/bundles/b_0134e10becf0a9db/textassets/5562053026138595863_UI_FullServerBattlePlayerInfo.txt
keyword_textasset,download/xlualogic/modules/fullserverbattle.assetbundle,-6098184293044670678,UI_FullServerBattleCItyPlayerList,4414,True,extracted/unity/bundles/b_0134e10becf0a9db/textassets/-6098184293044670678_UI_FullServerBattleCItyPlayerList.txt
keyword_textasset,download/xlualogic/modules/fullserverbattle.assetbundle,2322155980633274946,UI_FullServerBattleCityInfoContent,4332,True,extracted/unity/bundles/b_0134e10becf0a9db/textassets/2322155980633274946_UI_FullServerBattleCityInfoContent.txt
keyword_textasset,download/xlualogic/modules/fullserverbattle.assetbundle,7227089967714655449,UI_FullServerBattleCupRankView,4233,True,extracted/unity/bundles/b_0134e10becf0a9db/textassets/7227089967714655449_UI_FullServerBattleCupRankView.txt
keyword_textasset,download/xlualogic/modules/fullserverbattle.assetbundle,-5727146477363902418,UI_FullServerBattleSmallMap,4109,True,extracted/unity/bundles/b_0134e10becf0a9db/textassets/-5727146477363902418_UI_FullServerBattleSmallMap.txt
keyword_textasset,download/xlualogic/modules/fullserverbattle.assetbundle,-3913991642718656127,UI_FullServerBattleCItyPlayerItem,3864,True,extracted/unity/bundles/b_0134e10becf0a9db/textassets/-3913991642718656127_UI_FullServerBattleCItyPlayerItem.txt
