page,detailId,title,characterNameFromTitle,heroDid,localName,matchType,ambiguousCandidates,prefabId,heroDataExists,battleActorBundleExists,roleBigSetPaintingExists,skillBundleExists,battleheadExists,battleheadPath,detailUrl
1,5837662,소녀전쟁 | UR 아킬레우스,아킬레우스,21101,아킬레우스,exact_name,,21101,True,False,True,False,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\9014469266058072780_battlehead_Q_21101.png,https://game.naver.com/lounge/girlwars/board/detail/5837662
1,5765288,소녀전쟁 | UR 사이토 기쵸,사이토 기쵸,1029,사이토 기쵸,exact_name,21029:사이토 기쵸:exact_name,1029,True,True,True,True,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\-4434463221669571637_battlehead1029.png,https://game.naver.com/lounge/girlwars/board/detail/5765288
1,5693459,소녀전쟁 | UR 황충,황충,21090,황충,exact_name,,21090,True,False,True,False,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\-1212814009150626530_battlehead21090.png,https://game.naver.com/lounge/girlwars/board/detail/5693459
1,5645426,소녀전쟁 | UR 사카타 긴토키,사카타 긴토키,21089,사카타 긴토키,exact_name,,21089,True,False,True,False,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\-7749785143636931540_battlehead21089.png,https://game.naver.com/lounge/girlwars/board/detail/5645426
1,5579686,소녀전쟁 | UR 길가메시,길가메시,21088,길가메시,exact_name,,21088,True,False,True,False,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\-5376602885086721195_battlehead21088.png,https://game.naver.com/lounge/girlwars/board/detail/5579686
1,5477498,소녀전쟁 | UR 오키타 소지,오키타 소지,1048,오키타 소지,exact_name,21048:오키타 소지:exact_name,1048,True,False,True,False,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\-3936754035292874715_battlehead_Q_1048.png,https://game.naver.com/lounge/girlwars/board/detail/5477498
2,5396337,소녀전쟁 | UR 네로 클라우디우스,네로 클라우디우스,21087,네로 클라우디우스,exact_name,,21087,True,False,True,False,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\2817642627239084033_battlehead_Q_21087.png,https://game.naver.com/lounge/girlwars/board/detail/5396337
2,5305256,소녀전쟁 | UR 메피스토,메피스토,21086,메피스토,exact_name,,21086,True,False,True,False,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\-3588232060070359273_battlehead_Q_21086.png,https://game.naver.com/lounge/girlwars/board/detail/5305256
2,5214037,소녀전쟁 | UR 헤라클레스,헤라클레스,21085,헤라클레스,exact_name,,21085,True,False,True,False,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\-3632579193800994132_battlehead21085.png,https://game.naver.com/lounge/girlwars/board/detail/5214037
2,5152333,소녀전쟁 | UR 여포,여포,1058,여포,exact_name,21058:여포:exact_name,1058,True,True,True,True,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\-3284104974027359831_battlehead_Q_1058.png,https://game.naver.com/lounge/girlwars/board/detail/5152333
2,5012362,소녀전쟁 | UR 히미코,히미코,21084,히미코,exact_name,22084:히미코:exact_name,21084,True,False,True,False,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\1659347230458068005_battlehead_Q_21084.png,https://game.naver.com/lounge/girlwars/board/detail/5012362
2,4914180,소녀전쟁 | UR 쿠 훌린,쿠 훌린,21083,쿠 훌린,exact_name,,21083,True,False,True,False,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\6600634672565257866_battlehead21083.png,https://game.naver.com/lounge/girlwars/board/detail/4914180
2,4837774,소녀전쟁 | UR 유비,유비,21082,유비,exact_name,,21082,True,False,True,False,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\4928164018364928079_battlehead21082.png,https://game.naver.com/lounge/girlwars/board/detail/4837774
2,4787116,소녀전쟁 | UR 콘스탄틴,콘스탄틴,1043,콘스탄틴,exact_name,21043:콘스탄틴:exact_name,1043,True,False,True,False,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\-8689529495987468188_battlehead_Q_1043.png,https://game.naver.com/lounge/girlwars/board/detail/4787116
2,4773730,소녀전쟁 | UR 마초,마초,21080,마초,exact_name,,21080,True,False,True,False,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\-2525127934966894769_battlehead_Q_21080.png,https://game.naver.com/lounge/girlwars/board/detail/4773730
2,4618523,소녀전쟁 | UR 가웨인,가웨인,21079,가웨인,exact_name,22079:가웨인:exact_name|31079:가웨인:exact_name,21079,True,False,True,False,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\5051242923238017057_battlehead_Q_21079.png,https://game.naver.com/lounge/girlwars/board/detail/4618523
2,4576095,소녀전쟁 | UR 설녀,설녀,21075,설녀,exact_name,,21075,True,False,True,False,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\-1682504378959619824_battlehead21075.png,https://game.naver.com/lounge/girlwars/board/detail/4576095
2,4527904,소녀전쟁 | UR 다테 마사무네,다테 마사무네,1025,다테 마사무네,exact_name,21025:다테 마사무네:exact_name|31025:다테 마사무네:exact_name,1025,True,True,True,True,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\-2554561078895938466_battlehead31025.png,https://game.naver.com/lounge/girlwars/board/detail/4527904
2,4369646,소녀전쟁 | UR 아스톨포,아스톨포,21081,아스톨포,exact_name,,21081,True,False,True,False,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\1111605575980717539_battlehead_Q_21081.png,https://game.naver.com/lounge/girlwars/board/detail/4369646
2,4313611,소녀전쟁 | UR 브륀힐드,브륀힐드,21076,브륀힐드,exact_name,,21076,True,False,True,True,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\2004995801937026524_battlehead21076.png,https://game.naver.com/lounge/girlwars/board/detail/4313611
2,4185236,소녀전쟁 | UR 아틸라,아틸라,21074,아틸라,exact_name,,21074,True,True,True,True,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\-2319048169421855113_battlehead21074.png,https://game.naver.com/lounge/girlwars/board/detail/4185236
2,4155958,소녀전쟁 | UR 메이린,메이린,1039,메이린,exact_name,21039:메이린:exact_name,1039,True,False,True,False,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\-6490612886569945223_battlehead1039.png,https://game.naver.com/lounge/girlwars/board/detail/4155958
2,4034864,소녀전쟁 | UR 샤를마뉴,샤를마뉴,21070,샤를마뉴,exact_name,31070:샤를마뉴:exact_name,21070,True,False,True,False,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\-5620744639613229607_battlehead21070.png,https://game.naver.com/lounge/girlwars/board/detail/4034864
2,3934512,소녀전쟁 | UR 토모에 고젠,토모에 고젠,21078,토모에 고젠,exact_name,,21078,True,False,True,False,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\-4648237660621347498_battlehead21078.png,https://game.naver.com/lounge/girlwars/board/detail/3934512
2,3857683,소녀전쟁 | UR 솔로몬,솔로몬,21077,솔로몬,exact_name,,21077,True,False,True,True,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\-1702066929887283447_battlehead_Q_21077.png,https://game.naver.com/lounge/girlwars/board/detail/3857683
2,3741211,소녀전쟁 | UR 사나다 유키무라,사나다 유키무라,1012,사나다 유키무라,exact_name,21012:사나다 유키무라:exact_name|31012:사나다 유키무라:exact_name,1012,True,True,True,True,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\-502893966390238863_battlehead21012.png,https://game.naver.com/lounge/girlwars/board/detail/3741211
2,3741204,소녀전쟁 | UR 조소카베 모토치카,조소카베 모토치카,21072,조소카베 모토치카,exact_name,31072:조소카베 모토치카:exact_name,21072,True,False,True,True,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\-9105447727735993472_battlehead21072.png,https://game.naver.com/lounge/girlwars/board/detail/3741204
2,3519425,소녀전쟁 | UR 아베노 세이메이,아베노 세이메이,21073,아베노 세이메이,exact_name,,21073,True,True,True,True,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\143102881850469088_battlehead21073.png,https://game.naver.com/lounge/girlwars/board/detail/3519425
2,3460149,소녀전쟁 | UR 카이사르,카이사르,1044,카이사르,exact_name,21044:카이사르:exact_name|22044:카이사르:exact_name|31044:카이사르:exact_name,1044,True,False,True,True,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\-2924169203081850908_battlehead31044.png,https://game.naver.com/lounge/girlwars/board/detail/3460149
2,3353906,소녀전쟁 | UR 조자룡,조자룡,1041,조자룡,exact_name,21041:조자룡:exact_name|22041:조자룡:exact_name|31041:조자룡:exact_name,1041,True,False,True,True,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\-6893670567671341778_battlehead21041.png,https://game.naver.com/lounge/girlwars/board/detail/3353906
2,3343678,소녀전쟁 | UR 산타 원화,산타,1049,산타,exact_name,21049:산타:exact_name,1049,True,False,True,False,True,girlswar_merged_extracted\extracted\unity\bundles\b_d7eb2078b5de6a0d\images\S\-2584188696646003869_battlehead1049.png,https://game.naver.com/lounge/girlwars/board/detail/3343678
