category,classification,source,path,entry,url,domain,evidence,size,md5,isExactTarget,note
index_row,exact_target_index_evidence,cdn_versionfile,girlswar_merged_extracted/indexes/versionfile_CDNVersionFile_bytes.csv,,,,"{""index"": ""1158"", ""AssetBundleName"": ""download/roleprefabsandres/battleprefabandres/1036.assetbundle"", ""MD5"": ""570c8238257cd8ca00a0856427d8c0ae"", ""Size"": ""1666251"", ""IsFirstData"": ""False"", ""IsEncrypt"": ""True"", ""Priority"": ""3"", ""Category"": ""0"", ""Version"": ""1.0.578"", ""ResOffset"": ""224""}",1666251,570c8238257cd8ca00a0856427d8c0ae,True,
local_exact_path,local_exact_path_check,filesystem,girlswar_merged_extracted/merged_content/AssetBundles/download/roleprefabsandres/battleprefabandres/1036.assetbundle,,,,,,,False,missing
local_exact_path,local_exact_path_check,filesystem,girlswar_merged_extracted/restore_overlay/Android/data/com.girlwars.kr/files/download/roleprefabsandres/battleprefabandres/1036.assetbundle,,,,,,,False,missing
local_exact_path,local_exact_path_check,filesystem,girlswar_merged_extracted/restore_overlay/Android/data/com.girlwars.kr/files/build/download/roleprefabsandres/battleprefabandres/1036.assetbundle,,,,,,,False,missing
local_exact_path,local_exact_path_check,filesystem,girlswar_merged_extracted/extracted/unity/clean_unityfs_slices/download/roleprefabsandres/battleprefabandres/1036.assetbundle,,,,,,,False,missing
local_exact_path,local_exact_path_check,filesystem,girlswar_merged_extracted/extracted/unity/bundles/download/roleprefabsandres/battleprefabandres/1036.assetbundle,,,,,,,False,missing
local_exact_path,local_exact_path_check,filesystem,girlswar_merged_extracted/split_apks/download/roleprefabsandres/battleprefabandres/1036.assetbundle,,,,,,,False,missing
same_filename,same_filename_different_path,filesystem,girlswar_merged_extracted/extracted/unity/clean_unityfs_slices/download/roleprefabsandres/rolebigsetpainting/1036.assetbundle,,,,,1823276,0b9b8e6d04cf4bc45046b601960ed24c,False,same filename; path must not be treated as target unless exact
same_filename,same_filename_different_path,filesystem,girlswar_merged_extracted/extracted/unity/clean_unityfs_slices/download/skillprefabsandres/1036.assetbundle,,,,,341520,1dd429ec8c32f7806bd0159500681cee,False,same filename; path must not be treated as target unless exact
same_filename,same_filename_different_path,filesystem,girlswar_merged_extracted/merged_content/AssetBundles/download/roleprefabsandres/rolebigsetpainting/1036.assetbundle,,,,,1825731,14114e8e96837ed386327c7cc86b8fe3,False,same filename; path must not be treated as target unless exact
same_filename,same_filename_different_path,filesystem,girlswar_merged_extracted/merged_content/AssetBundles/download/skillprefabsandres/1036.assetbundle,,,,,345333,96d14a9638ea63431dfe928d5937a852,False,same filename; path must not be treated as target unless exact
same_filename,same_filename_different_path,filesystem,girlswar_merged_extracted/restore_overlay/Android/data/com.girlwars.kr/files/build/download/roleprefabsandres/rolebigsetpainting/1036.assetbundle,,,,,1825731,14114e8e96837ed386327c7cc86b8fe3,False,same filename; path must not be treated as target unless exact
same_filename,same_filename_different_path,filesystem,girlswar_merged_extracted/restore_overlay/Android/data/com.girlwars.kr/files/build/download/skillprefabsandres/1036.assetbundle,,,,,345333,96d14a9638ea63431dfe928d5937a852,False,same filename; path must not be treated as target unless exact
url,login_or_account_url,bootstrap_or_native,work/apk_probe/data.unity3d,,http://girlwars-kr-login.tianlonginc.com/bigdAccServer/,girlwars-kr-login.tianlonginc.com,http://girlwars-kr-login.tianlonginc.com/bigdAccServer/,,,,
url,login_or_account_url,bootstrap_or_native,work/apk_probe/data.unity3d,,http://dev.next-1b.com:8081/bigdAccServer/0,dev.next-1b.com,http://dev.next-1b.com:8081/bigdAccServer/0,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/data.unity3d,,http://chilliant.blogspot.com.au/2012/08/srgb-aG,chilliant.blogspot.com.au,http://chilliant.blogspot.com.au/2012/08/srgb-aG,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/data.unity3d,,http://www.fatorcaos.com.brPerfect,www.fatorcaos.com.brperfect,http://www.fatorcaos.com.brPerfect,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,https://bitbucket.org/sirenix/odin-inspector/issues/526,bitbucket.org,https://bitbucket.org/sirenix/odin-inspector/issues/526,,,,
url,third_party_docs_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,https://docs.unity3d.com/Manual/LogFiles.html,docs.unity3d.com,https://docs.unity3d.com/Manual/LogFiles.html,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://docs.poolmanager.path-o-logical.comPrecisionPrecondition,docs.poolmanager.path-o-logical.comprecisionprecondition,http://docs.poolmanager.path-o-logical.comPrecisionPrecondition,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://www.w3.org/XML/1998/namespace,www.w3.org,http://www.w3.org/XML/1998/namespace,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://www.w3.org/2000/xmlns/'.The,www.w3.org,http://www.w3.org/2000/xmlns/'.The,,,,
url,third_party_sdk_or_docs_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,https://www.facebook.com/analytics/You,www.facebook.com,https://www.facebook.com/analytics/You,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://192.168.1.248:9000,192.168.1.248,http://192.168.1.248:9000,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://192.168.1.47/api/aws/s3/test,192.168.1.47,http://192.168.1.47/api/aws/s3/test,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://alb-ybwcx5ymte4wlfc0al.ap-northeast-1.alb.aliyuncsslbintl.com,alb-ybwcx5ymte4wlfc0al.ap-northeast-1.alb.aliyuncsslbintl.com,http://alb-ybwcx5ymte4wlfc0al.ap-northeast-1.alb.aliyuncsslbintl.com,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://i.imgur.com/j4M7vCO.jpg,i.imgur.com,http://i.imgur.com/j4M7vCO.jpg,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://i.imgur.com/zkYlB.jpg,i.imgur.com,http://i.imgur.com/zkYlB.jpg,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://localhost/,localhost,http://localhost/,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://microsoft.com/wsdl/types/,microsoft.com,http://microsoft.com/wsdl/types/,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://oss-accelerate.aliyuncs.com/,oss-accelerate.aliyuncs.com,http://oss-accelerate.aliyuncs.com/,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://oss-cn-beijing.aliyuncs.com/,oss-cn-beijing.aliyuncs.com,http://oss-cn-beijing.aliyuncs.com/,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://oss.service.aliyun.com/acl/group/ALL_USERS,oss.service.aliyun.com,http://oss.service.aliyun.com/acl/group/ALL_USERS,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://schemas.microsoft.com/clr/assem/,schemas.microsoft.com,http://schemas.microsoft.com/clr/assem/,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://schemas.microsoft.com/clr/ns/,schemas.microsoft.com,http://schemas.microsoft.com/clr/ns/,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://schemas.microsoft.com/clr/nsassem/,schemas.microsoft.com,http://schemas.microsoft.com/clr/nsassem/,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://schemas.microsoft.com/ws/2008/06/identity/claims/role,schemas.microsoft.com,http://schemas.microsoft.com/ws/2008/06/identity/claims/role,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://schemas.xmlsoap.org/soap/encoding/,schemas.xmlsoap.org,http://schemas.xmlsoap.org/soap/encoding/,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://schemas.xmlsoap.org/ws/2005/05/identity/claims/name,schemas.xmlsoap.org,http://schemas.xmlsoap.org/ws/2005/05/identity/claims/name,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://schemas.xmlsoap.org/wsdl/,schemas.xmlsoap.org,http://schemas.xmlsoap.org/wsdl/,,,,
url,third_party_observability_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://uwa-public.oss-cn-beijing.aliyuncs.com/online-pa%2FAndroid%2FUWACore.dll,uwa-public.oss-cn-beijing.aliyuncs.com,http://uwa-public.oss-cn-beijing.aliyuncs.com/online-pa%2FAndroid%2FUWACore.dll,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://www.hko.gov.hk/cgi-bin/gts/time5a.pr?a=2,www.hko.gov.hk,http://www.hko.gov.hk/cgi-bin/gts/time5a.pr?a=2,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://www.w3.org/1999/XMLSchema-instance,www.w3.org,http://www.w3.org/1999/XMLSchema-instance,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://www.w3.org/2000/09/xmldsig#dsa-sha1,www.w3.org,http://www.w3.org/2000/09/xmldsig#dsa-sha1,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://www.w3.org/2000/09/xmldsig#rsa-sha1,www.w3.org,http://www.w3.org/2000/09/xmldsig#rsa-sha1,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://www.w3.org/2000/09/xmldsig#sha1,www.w3.org,http://www.w3.org/2000/09/xmldsig#sha1,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://www.w3.org/2000/10/XMLSchema-instance,www.w3.org,http://www.w3.org/2000/10/XMLSchema-instance,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://www.w3.org/2000/xmlns/,www.w3.org,http://www.w3.org/2000/xmlns/,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://www.w3.org/2001/04/xmldsig-more#hmac-ripemd160,www.w3.org,http://www.w3.org/2001/04/xmldsig-more#hmac-ripemd160,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://www.w3.org/2001/04/xmldsig-more#hmac-sha256,www.w3.org,http://www.w3.org/2001/04/xmldsig-more#hmac-sha256,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://www.w3.org/2001/04/xmldsig-more#hmac-sha384,www.w3.org,http://www.w3.org/2001/04/xmldsig-more#hmac-sha384,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://www.w3.org/2001/04/xmldsig-more#hmac-sha512,www.w3.org,http://www.w3.org/2001/04/xmldsig-more#hmac-sha512,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://www.w3.org/2001/04/xmldsig-more#rsa-sha256,www.w3.org,http://www.w3.org/2001/04/xmldsig-more#rsa-sha256,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://www.w3.org/2001/04/xmldsig-more#rsa-sha384,www.w3.org,http://www.w3.org/2001/04/xmldsig-more#rsa-sha384,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://www.w3.org/2001/04/xmldsig-more#rsa-sha512,www.w3.org,http://www.w3.org/2001/04/xmldsig-more#rsa-sha512,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://www.w3.org/2001/04/xmldsig-more#sha384,www.w3.org,http://www.w3.org/2001/04/xmldsig-more#sha384,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://www.w3.org/2001/04/xmlenc#sha256,www.w3.org,http://www.w3.org/2001/04/xmlenc#sha256,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://www.w3.org/2001/04/xmlenc#sha512,www.w3.org,http://www.w3.org/2001/04/xmlenc#sha512,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://www.w3.org/2001/XMLSchema,www.w3.org,http://www.w3.org/2001/XMLSchema,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://www.w3.org/2001/XMLSchema#string,www.w3.org,http://www.w3.org/2001/XMLSchema#string,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://www.w3.org/2001/XMLSchema-instance,www.w3.org,http://www.w3.org/2001/XMLSchema-instance,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://www.w3.org/2003/11/xpath-datatypes,www.w3.org,http://www.w3.org/2003/11/xpath-datatypes,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,http://www.w3.org/XML/1998/namespacehttps,www.w3.org,http://www.w3.org/XML/1998/namespacehttps,,,,
url,third_party_sdk_or_docs_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,https://connect.facebook.net,connect.facebook.net,https://connect.facebook.net,,,,
url,third_party_sdk_or_docs_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,https://developers.facebook.com/,developers.facebook.com,https://developers.facebook.com/,,,,
url,third_party_sdk_or_docs_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,https://developers.facebook.com/tools/accesstoken/?app_id=,developers.facebook.com,https://developers.facebook.com/tools/accesstoken/?app_id=,,,,
url,third_party_observability_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,https://en.uwa4d.com,en.uwa4d.com,https://en.uwa4d.com,,,,
url,third_party_observability_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,https://jp.uwa4d.com,jp.uwa4d.com,https://jp.uwa4d.com,,,,
url,third_party_observability_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,https://sandbox-api.uwa4d.com,sandbox-api.uwa4d.com,https://sandbox-api.uwa4d.com,,,,
url,third_party_observability_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,https://secure-api.uwa4d.com,secure-api.uwa4d.com,https://secure-api.uwa4d.com,,,,
url,third_party_observability_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,https://test.uwa4d.com,test.uwa4d.com,https://test.uwa4d.com,,,,
url,third_party_observability_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,https://testen.uwa4d.com,testen.uwa4d.com,https://testen.uwa4d.com,,,,
url,third_party_observability_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,https://testjp.uwa4d.com,testjp.uwa4d.com,https://testjp.uwa4d.com,,,,
url,third_party_observability_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,https://uwa-private.s3-us-east-2.amazonaws.com/,uwa-private.s3-us-east-2.amazonaws.com,https://uwa-private.s3-us-east-2.amazonaws.com/,,,,
url,third_party_observability_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,https://uwa-public.oss-cn-beijing.aliyuncs.com/unitypacore%2F,uwa-public.oss-cn-beijing.aliyuncs.com,https://uwa-public.oss-cn-beijing.aliyuncs.com/unitypacore%2F,,,,
url,third_party_observability_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,https://uwa-public.oss-cn-beijing.aliyuncs.com/uwa-got/version/got_online_config-test.json,uwa-public.oss-cn-beijing.aliyuncs.com,https://uwa-public.oss-cn-beijing.aliyuncs.com/uwa-got/version/got_online_config-test.json,,,,
url,third_party_observability_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,https://uwa-public.oss-cn-beijing.aliyuncs.com/uwa-got/version/got_online_config.json,uwa-public.oss-cn-beijing.aliyuncs.com,https://uwa-public.oss-cn-beijing.aliyuncs.com/uwa-got/version/got_online_config.json,,,,
url,third_party_sdk_or_docs_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,https://www.gstatic.com/firebase/ssl/roots.pem,www.gstatic.com,https://www.gstatic.com/firebase/ssl/roots.pem,,,,
url,third_party_observability_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,https://www.uwa4d.com,www.uwa4d.com,https://www.uwa4d.com,,,,
url,third_party_docs_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,https://docs.unity3d.com/Packages/com.unity.render-pipelines.core@,docs.unity3d.com,https://docs.unity3d.com/Packages/com.unity.render-pipelines.core@,,,,
url,third_party_docs_url,bootstrap_or_native,work/apk_probe/global-metadata.dat,,https://docs.unity3d.com/Packages/com.unity.render-pipelines.high-definition@,docs.unity3d.com,https://docs.unity3d.com/Packages/com.unity.render-pipelines.high-definition@,,,,
url,third_party_sdk_or_docs_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,https://github.com/adjust/unity_purchase_sdk,github.com,https://github.com/adjust/unity_purchase_sdk,,,,
url,third_party_observability_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,https://www.uwa4d.com/uwagot.html,www.uwa4d.com,https://www.uwa4d.com/uwagot.html,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,http://go.microsoft.com/fwlink/?linkid=14202,go.microsoft.com,http://go.microsoft.com/fwlink/?linkid=14202,,,,
url,third_party_docs_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,https://docs.unity3d.com/Packages/com.unity.render-pipelines.universal@latest/index.html?subfolder=/manual/2DLightProperties.html,docs.unity3d.com,https://docs.unity3d.com/Packages/com.unity.render-pipelines.universal@latest/index.html?subfolder=/manual/2DLightProperties.html,,,,
url,third_party_docs_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,https://docs.unity3d.com/Packages/com.unity.render-pipelines.universal@latest/index.html?subfolder=/manual/2d-pixelperfect.html%23properties,docs.unity3d.com,https://docs.unity3d.com/Packages/com.unity.render-pipelines.universal@latest/index.html?subfolder=/manual/2d-pixelperfect.html%23properties,,,,
url,third_party_docs_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,https://docs.unity3d.com/Packages/com.unity.render-pipelines.universal@latest/index.html?subfolder=/manual/2DRendererData_overview.html,docs.unity3d.com,https://docs.unity3d.com/Packages/com.unity.render-pipelines.universal@latest/index.html?subfolder=/manual/2DRendererData_overview.html,,,,
url,third_party_docs_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,https://docs.unity3d.com/Packages/com.unity.render-pipelines.core@10.2/manual/Camera-Switcher.html,docs.unity3d.com,https://docs.unity3d.com/Packages/com.unity.render-pipelines.core@10.2/manual/Camera-Switcher.html,,,,
url,third_party_docs_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,https://docs.unity3d.com/Packages/com.unity.render-pipelines.core@10.2/manual/Free-Camera.html,docs.unity3d.com,https://docs.unity3d.com/Packages/com.unity.render-pipelines.core@10.2/manual/Free-Camera.html,,,,
url,third_party_docs_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,https://docs.unity3d.com/Packages/com.unity.render-pipelines.high-definition@10.2/manual/Volumes.html,docs.unity3d.com,https://docs.unity3d.com/Packages/com.unity.render-pipelines.high-definition@10.2/manual/Volumes.html,,,,
url,third_party_docs_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,https://docs.unity3d.com/Packages/com.unity.render-pipelines.high-definition@10.2/manual/Volume-Profile.html,docs.unity3d.com,https://docs.unity3d.com/Packages/com.unity.render-pipelines.high-definition@10.2/manual/Volume-Profile.html,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,http://esotericsoftware.com/spine-unity#BoneFollower,esotericsoftware.com,http://esotericsoftware.com/spine-unity#BoneFollower,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,http://esotericsoftware.com/spine-unity#BoneFollowerGraphic,esotericsoftware.com,http://esotericsoftware.com/spine-unity#BoneFollowerGraphic,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,http://esotericsoftware.com/spine-unity#BoundingBoxFollower,esotericsoftware.com,http://esotericsoftware.com/spine-unity#BoundingBoxFollower,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,http://esotericsoftware.com/spine-unity#BoundingBoxFollowerGraphic,esotericsoftware.com,http://esotericsoftware.com/spine-unity#BoundingBoxFollowerGraphic,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,http://esotericsoftware.com/spine-unity#PointFollower,esotericsoftware.com,http://esotericsoftware.com/spine-unity#PointFollower,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,http://esotericsoftware.com/spine-unity#SkeletonMecanimRootMotion,esotericsoftware.com,http://esotericsoftware.com/spine-unity#SkeletonMecanimRootMotion,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,http://esotericsoftware.com/spine-unity#SkeletonRootMotion,esotericsoftware.com,http://esotericsoftware.com/spine-unity#SkeletonRootMotion,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,http://esotericsoftware.com/spine-unity#SkeletonAnimation-Component,esotericsoftware.com,http://esotericsoftware.com/spine-unity#SkeletonAnimation-Component,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,http://esotericsoftware.com/spine-unity#SkeletonGraphic-Component,esotericsoftware.com,http://esotericsoftware.com/spine-unity#SkeletonGraphic-Component,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,http://esotericsoftware.com/spine-unity#SkeletonMecanim-Component,esotericsoftware.com,http://esotericsoftware.com/spine-unity#SkeletonMecanim-Component,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,http://esotericsoftware.com/spine-unity#SkeletonRenderSeparator,esotericsoftware.com,http://esotericsoftware.com/spine-unity#SkeletonRenderSeparator,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,http://esotericsoftware.com/spine-unity#SkeletonRenderer-Component,esotericsoftware.com,http://esotericsoftware.com/spine-unity#SkeletonRenderer-Component,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,http://esotericsoftware.com/spine-unity#SkeletonGraphicCustomMaterials,esotericsoftware.com,http://esotericsoftware.com/spine-unity#SkeletonGraphicCustomMaterials,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,http://esotericsoftware.com/spine-unity#SkeletonRendererCustomMaterials,esotericsoftware.com,http://esotericsoftware.com/spine-unity#SkeletonRendererCustomMaterials,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,http://esotericsoftware.com/spine-unity#SkeletonUtility,esotericsoftware.com,http://esotericsoftware.com/spine-unity#SkeletonUtility,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,http://esotericsoftware.com/spine-unity#SkeletonUtilityBone,esotericsoftware.com,http://esotericsoftware.com/spine-unity#SkeletonUtilityBone,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,http://esotericsoftware.com/spine-unity#SkeletonUtilityConstraint,esotericsoftware.com,http://esotericsoftware.com/spine-unity#SkeletonUtilityConstraint,,,,
url,third_party_docs_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,https://docs.unity3d.com/Packages/com.unity.textmeshpro@3.0,docs.unity3d.com,https://docs.unity3d.com/Packages/com.unity.textmeshpro@3.0,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,https://www.renderheads.com/products/avpro-video/,www.renderheads.com,https://www.renderheads.com/products/avpro-video/,,,,
url,third_party_docs_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,https://docs.unity3d.com/Manual/Tilemap-TileAsset.html,docs.unity3d.com,https://docs.unity3d.com/Manual/Tilemap-TileAsset.html,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,http://renderheads.com/products/avpro-video/,renderheads.com,http://renderheads.com/products/avpro-video/,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,https://android.googlesource.com/toolchain/clang,android.googlesource.com,https://android.googlesource.com/toolchain/clang,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/libil2cpp.so,,https://android.googlesource.com/toolchain/llvm,android.googlesource.com,https://android.googlesource.com/toolchain/llvm,,,,
url,unclassified_url,bootstrap_or_native,work/apk_probe/libunity.so,,https://curl.haxx.se/docs/http-cookies.html,curl.haxx.se,https://curl.haxx.se/docs/http-cookies.html,,,,
url,unclassified_url,split_apk,girlswar_merged_extracted/split_apks/com.girlwars.kr.apk,assets/bin/Data/Managed/etc/mono/2.0/DefaultWsdlHelpGenerator.aspx,http://www.ximian.com,www.ximian.com,http://www.ximian.com,,,,
url,unclassified_url,split_apk,girlswar_merged_extracted/split_apks/com.girlwars.kr.apk,assets/bin/Data/Managed/etc/mono/2.0/DefaultWsdlHelpGenerator.aspx,http://schemas.xmlsoap.org/soap/envelope/,schemas.xmlsoap.org,http://schemas.xmlsoap.org/soap/envelope/,,,,
url,unclassified_url,split_apk,girlswar_merged_extracted/split_apks/com.girlwars.kr.apk,assets/bin/Data/Managed/etc/mono/browscap.ini,http://browsers.garykeith.com,browsers.garykeith.com,http://browsers.garykeith.com,,,,
url,unclassified_url,split_apk,girlswar_merged_extracted/split_apks/com.girlwars.kr.apk,assets/bin/Data/Managed/etc/mono/browscap.ini,http://www.google.com/bot.html)],www.google.com,http://www.google.com/bot.html)],,,,
url,unclassified_url,split_apk,girlswar_merged_extracted/split_apks/com.girlwars.kr.apk,assets/bin/Data/Managed/etc/mono/browscap.ini,http://www.google.com/adsbot.html)],www.google.com,http://www.google.com/adsbot.html)],,,,
url,unclassified_url,split_apk,girlswar_merged_extracted/split_apks/com.girlwars.kr.apk,assets/bin/Data/Managed/etc/mono/browscap.ini,http://www.google.com/feedfetcher.html)],www.google.com,http://www.google.com/feedfetcher.html)],,,,
url,unclassified_url,split_apk,girlswar_merged_extracted/split_apks/com.girlwars.kr.apk,assets/bin/Data/Managed/etc/mono/browscap.ini,http://www.googlebot.com/bot.html)],www.googlebot.com,http://www.googlebot.com/bot.html)],,,,
url,unclassified_url,split_apk,girlswar_merged_extracted/split_apks/com.girlwars.kr.apk,assets/bin/Data/Managed/etc/mono/browscap.ini,http://help.yahoo.com/help/us/ysearch/slurp)],help.yahoo.com,http://help.yahoo.com/help/us/ysearch/slurp)],,,,
url,unclassified_url,split_apk,girlswar_merged_extracted/split_apks/com.girlwars.kr.apk,assets/bin/Data/Managed/etc/mono/browscap.ini,http://misc.yahoo.com.cn/help.html)],misc.yahoo.com.cn,http://misc.yahoo.com.cn/help.html)],,,,
url,unclassified_url,split_apk,girlswar_merged_extracted/split_apks/com.girlwars.kr.apk,assets/bin/Data/Managed/etc/mono/browscap.ini,http://www.inktomi.com/slurp.html)],www.inktomi.com,http://www.inktomi.com/slurp.html)],,,,
url,unclassified_url,split_apk,girlswar_merged_extracted/split_apks/com.girlwars.kr.apk,assets/bin/Data/Managed/etc/mono/browscap.ini,http://search.msn.com/msnbot.htm)],search.msn.com,http://search.msn.com/msnbot.htm)],,,,
url,unclassified_url,split_apk,girlswar_merged_extracted/split_apks/com.girlwars.kr.apk,assets/bin/Data/Managed/etc/mono/browscap.ini,http://botw.org)],botw.org)],http://botw.org)],,,,
url,unclassified_url,split_apk,girlswar_merged_extracted/split_apks/com.girlwars.kr.apk,assets/bin/Data/Managed/etc/mono/browscap.ini,http://www.dotnetdotcom.org/*)],www.dotnetdotcom.org,http://www.dotnetdotcom.org/*)],,,,
