rootName,rootRectPathId,componentPathId,componentType,scriptKind,gameObjectId,gameObjectName,hierarchyPath,mEnabled,mRenderMode,mOverrideSorting,mSortingOrder,mDepth,mAlpha,mBlocksRaycasts,mInteractable,mRaycastTarget,mMaskable,componentRole,reconstructionStatus,source
UI_Dock,7409970622389811116,3555160124095455122,CanvasRenderer,CanvasRenderer,6543114220310106892,num,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle7(-3817517230233315748)/im_qipaofast(8525070468584182321)/num(8618292812933439582),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,7702317095302673474,CanvasRenderer,CanvasRenderer,4918250107611828078,sp_maincity,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle7(-3817517230233315748)/sp_maincity(2275674091209698383),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,880640579749066797,MonoBehaviour,Spine.Unity.SkeletonGraphic,4918250107611828078,sp_maincity,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle7(-3817517230233315748)/sp_maincity(2275674091209698383),1,,,,,,,,0,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-325197345917336825,MonoBehaviour,YouYou.UISpineCtr,4918250107611828078,sp_maincity,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle7(-3817517230233315748)/sp_maincity(2275674091209698383),1,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-8161217187912337273,CanvasRenderer,CanvasRenderer,-1063810750571899012,Renderer0,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle7(-3817517230233315748)/sp_maincity(2275674091209698383)/Renderer0(4453444080318409705),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-6275347718505254639,MonoBehaviour,Spine.Unity.SkeletonSubmeshGraphic,-1063810750571899012,Renderer0,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle7(-3817517230233315748)/sp_maincity(2275674091209698383)/Renderer0(4453444080318409705),1,,,,,,,,0,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,1740262910521455228,CanvasRenderer,CanvasRenderer,-6231851895735727899,Renderer1,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle7(-3817517230233315748)/sp_maincity(2275674091209698383)/Renderer1(-4300546827593636901),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-1995772835135466078,MonoBehaviour,Spine.Unity.SkeletonSubmeshGraphic,-6231851895735727899,Renderer1,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle7(-3817517230233315748)/sp_maincity(2275674091209698383)/Renderer1(-4300546827593636901),1,,,,,,,,0,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-4324429890327466015,CanvasRenderer,CanvasRenderer,5272069181348653391,Renderer2,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle7(-3817517230233315748)/sp_maincity(2275674091209698383)/Renderer2(3403208006665246084),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,1623285903707233617,MonoBehaviour,Spine.Unity.SkeletonSubmeshGraphic,5272069181348653391,Renderer2,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle7(-3817517230233315748)/sp_maincity(2275674091209698383)/Renderer2(3403208006665246084),1,,,,,,,,0,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,3199634660024893191,CanvasRenderer,CanvasRenderer,8574644469199927131,Renderer3,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle7(-3817517230233315748)/sp_maincity(2275674091209698383)/Renderer3(-7130592258812653319),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-3951886772923829423,MonoBehaviour,Spine.Unity.SkeletonSubmeshGraphic,8574644469199927131,Renderer3,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle7(-3817517230233315748)/sp_maincity(2275674091209698383)/Renderer3(-7130592258812653319),1,,,,,,,,0,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-7171392954002308585,CanvasGroup,CanvasGroup,7173960087080987887,show_mask,UI_Dock(7409970622389811116)/show_mask(-6048010144009652953),1,,,,,1.0,True,True,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-5770609765635094712,CanvasRenderer,CanvasRenderer,7173960087080987887,show_mask,UI_Dock(7409970622389811116)/show_mask(-6048010144009652953),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,1485651362847584635,Canvas,Canvas,-7836955457927708483,UI_Dock_old,UI_Dock_old(-1887796705374699072),1,1,False,100,,None,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,-3883721285937097362,CanvasGroup,CanvasGroup,-7836955457927708483,UI_Dock_old,UI_Dock_old(-1887796705374699072),1,,,,,1.0,True,True,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,7315716824682460655,MonoBehaviour,UnityEngine.UI.GraphicRaycaster,-7836955457927708483,UI_Dock_old,UI_Dock_old(-1887796705374699072),1,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,6761107117981506338,CanvasGroup,CanvasGroup,-273997012840746616,middle,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442),1,,,,,1.0,True,True,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,-7406600940184194669,CanvasRenderer,CanvasRenderer,6235198852526323737,bg_gongneng,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,6824179208236013626,MonoBehaviour,UnityEngine.UI.Image,6235198852526323737,bg_gongneng,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782),1,,,,,,,,0,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,-5401180321182277108,CanvasRenderer,CanvasRenderer,5969191518592801774,bg_ditu,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi(-6817740168588512676)/bg_ditu(-8191503477208328464),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,2664834160953963199,MonoBehaviour,UnityEngine.UI.Image,5969191518592801774,bg_ditu,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi(-6817740168588512676)/bg_ditu(-8191503477208328464),1,,,,,,,,0,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,6784434370446370825,CanvasRenderer,CanvasRenderer,2751286248185685223,im_jiantou,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi(-6817740168588512676)/im_jiantou(7964619731601067637),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,-7372449267812283067,MonoBehaviour,UnityEngine.UI.Image,2751286248185685223,im_jiantou,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi(-6817740168588512676)/im_jiantou(7964619731601067637),1,,,,,,,,1,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,1013620199969427590,CanvasRenderer,CanvasRenderer,1927213568672909579,text_message,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi(-6817740168588512676)/text_message(-4505019453308860221),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,-308932477831872310,CanvasRenderer,CanvasRenderer,4456560816933972679,text_tmp_message,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi(-6817740168588512676)/text_tmp_message(-2583240705234069952),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,-5080245892472714767,CanvasRenderer,CanvasRenderer,-9039795633778057701,bg_ditu,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi2(-4980703830405901743)/bg_ditu(-656684360294423927),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,-1582874718187819311,MonoBehaviour,UnityEngine.UI.Image,-9039795633778057701,bg_ditu,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi2(-4980703830405901743)/bg_ditu(-656684360294423927),1,,,,,,,,0,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,4903859806045452185,CanvasRenderer,CanvasRenderer,8874385273340425112,im_renwu,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi2(-4980703830405901743)/im_renwu(-3886438357302293486),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,-8160918663908728175,MonoBehaviour,UnityEngine.UI.Image,8874385273340425112,im_renwu,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi2(-4980703830405901743)/im_renwu(-3886438357302293486),1,,,,,,,,1,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,-611560705457299884,CanvasRenderer,CanvasRenderer,4625106393784952043,im_biaoqing1,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi2(-4980703830405901743)/im_renwu(-3886438357302293486)/im_biaoqing1(-7117212506241742174),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,-5622477376397598005,MonoBehaviour,UnityEngine.UI.Image,4625106393784952043,im_biaoqing1,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi2(-4980703830405901743)/im_renwu(-3886438357302293486)/im_biaoqing1(-7117212506241742174),1,,,,,,,,1,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,-6302399694980727179,CanvasRenderer,CanvasRenderer,-288453289069324663,im_biaoqing2,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi2(-4980703830405901743)/im_renwu(-3886438357302293486)/im_biaoqing2(-6909666891960217893),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,-6195531720611881582,MonoBehaviour,UnityEngine.UI.Image,-288453289069324663,im_biaoqing2,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi2(-4980703830405901743)/im_renwu(-3886438357302293486)/im_biaoqing2(-6909666891960217893),1,,,,,,,,1,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,8196561952145181036,CanvasRenderer,CanvasRenderer,8459629459552406692,im_tanhao,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi2(-4980703830405901743)/im_tanhao(9205355062441266913),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,-3833179425993518522,MonoBehaviour,UnityEngine.UI.Image,8459629459552406692,im_tanhao,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi2(-4980703830405901743)/im_tanhao(9205355062441266913),1,,,,,,,,0,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,-1196285717254087365,CanvasRenderer,CanvasRenderer,-3538721197649515150,im_zhuangshi,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi2(-4980703830405901743)/im_zhuangshi(6926407896406949029),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,-9100342123053820732,MonoBehaviour,UnityEngine.UI.Image,-3538721197649515150,im_zhuangshi,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi2(-4980703830405901743)/im_zhuangshi(6926407896406949029),1,,,,,,,,1,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,-5312141542516999690,CanvasRenderer,CanvasRenderer,-6384874289575702343,text_message,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi2(-4980703830405901743)/text_message(5415226445980689128),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,2766370402467406126,CanvasRenderer,CanvasRenderer,-2850655315310142644,text_tmp_message,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi2(-4980703830405901743)/text_tmp_message(-8380992925430821910),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,4575290254284772737,CanvasRenderer,CanvasRenderer,-504469674175559433,bg_ditu,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi3(-4172740046191606212)/teaming(-516031724441262869)/bg_ditu(6278489597395205184),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,-3253672118740134099,MonoBehaviour,UnityEngine.UI.Image,-504469674175559433,bg_ditu,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi3(-4172740046191606212)/teaming(-516031724441262869)/bg_ditu(6278489597395205184),1,,,,,,,,0,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,6856299961979838426,CanvasRenderer,CanvasRenderer,-8496287880223954300,im_tanhao,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi3(-4172740046191606212)/teaming(-516031724441262869)/bg_ditu(6278489597395205184)/im_tanhao(-565415942617187902),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,8251338314168051166,MonoBehaviour,UnityEngine.UI.Image,-8496287880223954300,im_tanhao,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi3(-4172740046191606212)/teaming(-516031724441262869)/bg_ditu(6278489597395205184)/im_tanhao(-565415942617187902),1,,,,,,,,0,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,216595134898547624,CanvasRenderer,CanvasRenderer,6354927500825063211,text_tmp_chengyuan,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi3(-4172740046191606212)/teaming(-516031724441262869)/text_tmp_chengyuan(-7486190514347571340),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,2273414333592990559,CanvasRenderer,CanvasRenderer,-2823915497717620358,text_tmp_chengyuan_num,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi3(-4172740046191606212)/teaming(-516031724441262869)/text_tmp_chengyuan_num(781214329287536607),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,-4448803308391976260,CanvasRenderer,CanvasRenderer,-8366981079532286971,text_tmp_nandu,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi3(-4172740046191606212)/teaming(-516031724441262869)/text_tmp_nandu(8424816709986009337),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,5551129982393476950,CanvasRenderer,CanvasRenderer,1651421886250963479,text_tmp_nandu_num,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi3(-4172740046191606212)/teaming(-516031724441262869)/text_tmp_nandu_num(9053141745443415266),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,-5360430981113115817,CanvasRenderer,CanvasRenderer,38278958632096779,text_tmp_zudui,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi3(-4172740046191606212)/teaming(-516031724441262869)/text_tmp_zudui(3829681882714663943),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,8606523105967732454,CanvasRenderer,CanvasRenderer,-2716956645066912579,text_tmp_message,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi3(-4172740046191606212)/text_tmp_message(-3567404603350371422),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock_old,-1887796705374699072,-2370503652783047475,CanvasRenderer,CanvasRenderer,2927634452078665020,bg_ditu,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi3(-4172740046191606212)/text_tmp_message(-3567404603350371422)/bg_ditu(4208244046362018430),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
