category,name,hierarchyPath,activeSelf,activeInHierarchy,siblingIndex,componentTypes,hasButton,buttonInteractable,hasGraphic,graphicRaycastTarget,imageSprite,anchoredPosition,sizeDelta,localScale,note
"uidock_hierarchy","im_off__518680114936329312","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle3__-6972970831923998147/im_off__518680114936329312",True,True,2,"Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger",True,True,True,True,,"0,-10","167,98","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","text_off__292598824570626118__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle3__-6972970831923998147/im_off__518680114936329312/text_off__292598824570626118__font_riyu",True,True,0,"CanvasRenderer|RectTransform|TextMeshProUGUI",False,False,True,False,,"0,-40","70,30","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","spine_man__2497753938370143474","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle3__-6972970831923998147/spine_man__2497753938370143474",True,True,3,"RectTransform",False,False,False,False,,"48,78","0,0","1.5,1.5,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","toggle4__-6804366038503861017","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017",True,True,3,"RectTransform",False,False,False,False,,"0,0","0,0","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","sp_expedition__-5242930961941176902","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/sp_expedition__-5242930961941176902",True,True,0,"RectTransform",False,False,False,False,,"0,42","107,90","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","im_on__-1222559236234254205","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/im_on__-1222559236234254205",False,False,1,"Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger",True,True,True,True,,"0,-10","167,98","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","text_on__5409611705559005265__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/im_on__-1222559236234254205/text_on__5409611705559005265__font_riyu",True,False,0,"CanvasRenderer|RectTransform|TextMeshProUGUI",False,False,True,False,,"0,-40","70,30","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","im_off__7609373578294030332","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/im_off__7609373578294030332",True,True,2,"Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger",True,True,True,True,,"0,-10","167,98","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","text_off__9221714396143511282__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/im_off__7609373578294030332/text_off__9221714396143511282__font_riyu",True,True,0,"CanvasRenderer|RectTransform|TextMeshProUGUI",False,False,True,False,,"0,-40","70,30","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","im_qipao1__-2400423475754272933","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/im_qipao1__-2400423475754272933",False,False,3,"CanvasRenderer|Image|RectTransform|RestoreClickLogger",False,False,True,True,"fid1_7394082491903213668_T_hongdiandanshu","40,70","36,33","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","text_num__4754997817200458468","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/im_qipao1__-2400423475754272933/text_num__4754997817200458468",True,False,0,"CanvasRenderer|RectTransform|Text",False,False,True,False,,"1.5,0","40,30","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","im_qipao2__9195652009850613392","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/im_qipao2__9195652009850613392",False,False,4,"CanvasRenderer|Image|RectTransform|RestoreClickLogger",False,False,True,True,"fid1_8310869441475037279_T_hongdianshuangshu","40,70","36,33","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","text_num__5472259475432730116","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/im_qipao2__9195652009850613392/text_num__5472259475432730116",True,False,0,"CanvasRenderer|RectTransform|Text",False,False,True,False,,"0,0","40,30","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","dianjigq1__8902403107068456858","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/dianjigq1__8902403107068456858",False,False,5,"RectTransform",False,False,False,False,,"0,15","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","spine_xiaoshou__-4598243874201664563","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563",False,False,6,"RectTransform",False,False,False,False,,"0,15.3","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer0__-6878923685523658980","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer0__-6878923685523658980",True,False,0,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer1__4340179818587880809","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer1__4340179818587880809",False,False,1,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer2__2456713608225313083","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer2__2456713608225313083",False,False,2,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer3__-7852431117291010968","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer3__-7852431117291010968",False,False,3,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer4__6600544156357125998","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer4__6600544156357125998",False,False,4,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer5__4151874307017319484","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer5__4151874307017319484",False,False,5,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer6__952156071242540863","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer6__952156071242540863",False,False,6,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer7__-6854553666619795001","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer7__-6854553666619795001",False,False,7,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer8__-8029305454323997761","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer8__-8029305454323997761",False,False,8,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer9__-190046247870029807","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer9__-190046247870029807",False,False,9,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer10__8125154836731704509","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer10__8125154836731704509",False,False,10,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer11__4327581950601389288","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer11__4327581950601389288",False,False,11,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer12__3404873751888974185","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer12__3404873751888974185",False,False,12,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer13__347635055444052399","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer13__347635055444052399",False,False,13,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer14__-4107535586005759304","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer14__-4107535586005759304",False,False,14,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer15__6760011294036145316","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer15__6760011294036145316",False,False,15,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer16__5056987089109247377","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer16__5056987089109247377",False,False,16,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer17__9009885514536938827","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer17__9009885514536938827",False,False,17,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer18__-8528964170731857170","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer18__-8528964170731857170",False,False,18,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer19__-1182530281230654342","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer19__-1182530281230654342",False,False,19,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer20__-9190644805206880839","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer20__-9190644805206880839",False,False,20,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer21__8835884586281615385","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer21__8835884586281615385",False,False,21,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer22__-7905500072863486445","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer22__-7905500072863486445",False,False,22,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer23__1562332916526885388","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer23__1562332916526885388",False,False,23,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer24__7380805966735984557","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer24__7380805966735984557",False,False,24,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer25__6743106606008501429","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer25__6743106606008501429",False,False,25,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer26__-3806227508686091","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer26__-3806227508686091",False,False,26,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer27__-3929490187195266174","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer27__-3929490187195266174",False,False,27,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer28__6605730497807124907","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer28__6605730497807124907",False,False,28,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer29__2835420857764870525","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer29__2835420857764870525",False,False,29,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer30__4066320498359996606","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer30__4066320498359996606",False,False,30,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer31__-2372340931141449456","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer31__-2372340931141449456",False,False,31,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer32__1041517937034858608","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer32__1041517937034858608",False,False,32,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer33__6736731260876134465","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer33__6736731260876134465",False,False,33,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer34__514995555618134928","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer34__514995555618134928",False,False,34,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer35__-7202063384063948524","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer35__-7202063384063948524",False,False,35,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer36__-3631759462716949829","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer36__-3631759462716949829",False,False,36,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer37__6090068799659801513","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer37__6090068799659801513",False,False,37,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer38__-6823608034510495219","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer38__-6823608034510495219",False,False,38,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Renderer39__7101371497173580360","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/spine_xiaoshou__-4598243874201664563/Renderer39__7101371497173580360",False,False,39,"RectTransform",False,False,False,False,,"0,0","100,100","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
