"category","source_backed_decision","name","path","active_self","active_in_hierarchy","sibling_index","child_count","component_types","has_button","button_interactable","has_graphic","graphic_enabled","graphic_raycast_target","graphic_maskable","graphic_material","graphic_color","image_sprite","image_type","image_preserve_aspect","text_sample","text_font","text_material","anchor_min","anchor_max","pivot","anchored_position","size_delta","rect_size","local_scale","local_position","local_rotation","screen_rect_valid","screen_rect","screen_min_x","screen_min_y","screen_max_x","screen_max_y","canvas_override_sorting","canvas_sorting_order","canvas_render_mode","nearest_canvas_path","nearest_canvas_sorting_order","canvas_group_alpha","mask_ancestors"
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","root_red_special__-4617022152998497027","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_11__989367443082764204/root_red_fix__5718930817400443517/root_red_special__-4617022152998497027","True","True","0","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","100,100","100,100","1,1,1","0,0,0","0,0,0","True","525.13,444.664,657.417,520.257","525.13","444.664","657.417","520.257","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","spine_root__7251743737809511454","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_11__989367443082764204/spine_root__7251743737809511454","True","True","1","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","100,100","100,100","0.9,0.9,0.7","0,0,0","0,0,0","True","497.349,428.79,616.408,496.823","497.349","428.79","616.408","496.823","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","txt_act_name__77944232778520417__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_11__989367443082764204/txt_act_name__77944232778520417__font_riyu","True","True","3","0","CanvasRenderer|RectTransform|TextMeshProUGUI","False","False","True","True","False","True","Default UI Material","0.294,0.243,0.204,1","","","False","옷장과의 약속","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","0.5,0.5","0.5,0.5","0.5,0.5","0,-36","90,14.01","90,14.01","1,1,1","0,-36,0","0,0,0","True","497.349,430.298,616.408,440.888","497.349","430.298","616.408","440.888","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","btn_act_12__2652907961449290088","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_12__2652907961449290088","True","True","11","6","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","-900,0","100,100","100,100","1,1,1","-900,0,0","0,0,0","True","358.447,493.044,490.735,568.636","358.447","493.044","490.735","568.636","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","btn_act__6358558666799476393","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_12__2652907961449290088/btn_act__6358558666799476393","True","True","4","0","Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger","True","True","True","True","True","True","Default UI Material","1,1,1,0","","Sliced","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","80,80","80,80","1,1,1","0,0,0","0,0,0","True","371.676,500.603,477.506,561.077","371.676","500.603","477.506","561.077","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","im_bg__-2287866399930401419","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_12__2652907961449290088/im_bg__-2287866399930401419","True","True","0","0","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_-1182126779076344239_mainpage_BTN_bg","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","79,80","79,80","0.9,0.9,1","0,0,0","0,0,0","True","377.563,503.627,471.619,558.053","377.563","503.627","471.619","558.053","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","im_qipao1__-5055448804683807220","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_12__2652907961449290088/im_qipao1__-5055448804683807220","True","True","2","2","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,0","","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","26,27.3","27,27","27,27","1,1,1","26,27.3,0","0,0,0","True","441.127,541.272,476.845,561.682","441.127","541.272","476.845","561.682","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","RedDot__845845581419535948","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_12__2652907961449290088/im_qipao1__-5055448804683807220/RedDot__845845581419535948","True","True","0","1","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_523894093744659759_T_hongdian_1","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","27,27","27,27","0.8,0.8,1","0,0,0","0,0,0","True","444.699,543.313,473.273,559.641","444.699","543.313","473.273","559.641","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","SkeletonGraphic (hongdian01)__5407162570899951454","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_12__2652907961449290088/im_qipao1__-5055448804683807220/RedDot__845845581419535948/SkeletonGraphic (hongdian01)__5407162570899951454","False","False","0","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.515,0.5","0,0","33,32","33,32","1,1,1","0,0,0","0,0,0","True","440.995,541.801,475.919,561.153","440.995","541.801","475.919","561.153","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","text_num__7811289604023962668","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_12__2652907961449290088/im_qipao1__-5055448804683807220/text_num__7811289604023962668","False","False","1","0","CanvasRenderer|RectTransform|Text","False","False","True","True","True","True","Default UI Material","1,1,1,1","","","False","","Malgun Gothic","Default UI Material","0.5,0.5","0.5,0.5","0.5,0.5","0,0","40,30","40,30","1,1,1","0,0,0","0,0,0","True","432.528,540.138,485.443,562.816","432.528","540.138","485.443","562.816","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","root_red_fix__-5824389547781358557","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_12__2652907961449290088/root_red_fix__-5824389547781358557","True","True","5","1","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","26,26","100,100","100,100","1,1,1","26,26,0","0,0,0","True","392.842,512.698,525.13,588.291","392.842","512.698","525.13","588.291","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","root_red_special__-5960312381522179326","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_12__2652907961449290088/root_red_fix__-5824389547781358557/root_red_special__-5960312381522179326","True","True","0","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","100,100","100,100","1,1,1","0,0,0","0,0,0","True","392.842,512.698,525.13,588.291","392.842","512.698","525.13","588.291","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","spine_root__5552683488201802368","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_12__2652907961449290088/spine_root__5552683488201802368","True","True","1","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","100,100","100,100","0.9,0.9,0.7","0,0,0","0,0,0","True","365.062,496.823,484.121,564.857","365.062","496.823","484.121","564.857","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","txt_act_name__4961605995015323509__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_12__2652907961449290088/txt_act_name__4961605995015323509__font_riyu","True","True","3","0","CanvasRenderer|RectTransform|TextMeshProUGUI","False","False","True","True","False","True","Default UI Material","0.294,0.243,0.204,1","","","False","옷장과의 약속","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","0.5,0.5","0.5,0.5","0.5,0.5","0,-36","90,14.01","90,14.01","1,1,1","0,-36,0","0,0,0","True","365.062,498.331,484.121,508.922","365.062","498.331","484.121","508.922","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","btn_act_13__-417605672092456394","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_13__-417605672092456394","True","True","12","6","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","-800,0","100,100","100,100","1,1,1","-800,0,0","0,0,0","True","490.735,493.044,623.022,568.636","490.735","493.044","623.022","568.636","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","btn_act__-8659454708591056193","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_13__-417605672092456394/btn_act__-8659454708591056193","True","True","4","0","Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger","True","True","True","True","True","True","Default UI Material","1,1,1,0","","Sliced","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","80,80","80,80","1,1,1","0,0,0","0,0,0","True","503.964,500.603,609.794,561.077","503.964","500.603","609.794","561.077","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","im_bg__-2522378186474400430","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_13__-417605672092456394/im_bg__-2522378186474400430","True","True","0","0","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_-1182126779076344239_mainpage_BTN_bg","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","79,80","79,80","0.9,0.9,1","0,0,0","0,0,0","True","509.85,503.627,603.907,558.053","509.85","503.627","603.907","558.053","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","im_qipao1__-4246174826047018726","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_13__-417605672092456394/im_qipao1__-4246174826047018726","True","True","2","2","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,0","","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","26,27.3","27,27","27,27","1,1,1","26,27.3,0","0,0,0","True","573.415,541.272,609.132,561.682","573.415","541.272","609.132","561.682","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","RedDot__-1735264206714776573","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_13__-417605672092456394/im_qipao1__-4246174826047018726/RedDot__-1735264206714776573","True","True","0","1","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_523894093744659759_T_hongdian_1","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","27,27","27,27","0.8,0.8,1","0,0,0","0,0,0","True","576.986,543.313,605.56,559.641","576.986","543.313","605.56","559.641","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","SkeletonGraphic (hongdian01)__-2448757828303149484","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_13__-417605672092456394/im_qipao1__-4246174826047018726/RedDot__-1735264206714776573/SkeletonGraphic (hongdian01)__-2448757828303149484","False","False","0","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.515,0.5","0,0","33,32","33,32","1,1,1","0,0,0","0,0,0","True","573.282,541.801,608.206,561.153","573.282","541.801","608.206","561.153","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","text_num__1903892289664942656","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_13__-417605672092456394/im_qipao1__-4246174826047018726/text_num__1903892289664942656","False","False","1","0","CanvasRenderer|RectTransform|Text","False","False","True","True","True","True","Default UI Material","1,1,1,1","","","False","","Malgun Gothic","Default UI Material","0.5,0.5","0.5,0.5","0.5,0.5","0,0","40,30","40,30","1,1,1","0,0,0","0,0,0","True","564.816,540.138,617.731,562.816","564.816","540.138","617.731","562.816","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","root_red_fix__-5987087176875912807","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_13__-417605672092456394/root_red_fix__-5987087176875912807","True","True","5","1","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","26,26","100,100","100,100","1,1,1","26,26,0","0,0,0","True","525.13,512.698,657.417,588.291","525.13","512.698","657.417","588.291","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","root_red_special__-6964599902981897995","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_13__-417605672092456394/root_red_fix__-5987087176875912807/root_red_special__-6964599902981897995","True","True","0","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","100,100","100,100","1,1,1","0,0,0","0,0,0","True","525.13,512.698,657.417,588.291","525.13","512.698","657.417","588.291","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","spine_root__743082092236451927","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_13__-417605672092456394/spine_root__743082092236451927","True","True","1","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","100,100","100,100","0.9,0.9,0.7","0,0,0","0,0,0","True","497.349,496.823,616.408,564.857","497.349","496.823","616.408","564.857","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","txt_act_name__-4841666426536854686__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_13__-417605672092456394/txt_act_name__-4841666426536854686__font_riyu","True","True","3","0","CanvasRenderer|RectTransform|TextMeshProUGUI","False","False","True","True","False","True","Default UI Material","0.294,0.243,0.204,1","","","False","옷장과의 약속","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","0.5,0.5","0.5,0.5","0.5,0.5","0,-36","90,14.01","90,14.01","1,1,1","0,-36,0","0,0,0","True","497.349,498.331,616.408,508.922","497.349","498.331","616.408","508.922","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","btn_act_14__-7919623630181505348","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_14__-7919623630181505348","True","True","13","6","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","-700,0","100,100","100,100","1,1,1","-700,0,0","0,0,0","True","623.022,493.044,755.31,568.636","623.022","493.044","755.31","568.636","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","btn_act__-6757222186016143833","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_14__-7919623630181505348/btn_act__-6757222186016143833","True","True","4","0","Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger","True","True","True","True","True","True","Default UI Material","1,1,1,0","","Sliced","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","80,80","80,80","1,1,1","0,0,0","0,0,0","True","636.251,500.603,742.081,561.077","636.251","500.603","742.081","561.077","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","im_bg__3144769726410931814","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_14__-7919623630181505348/im_bg__3144769726410931814","True","True","0","0","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_-1182126779076344239_mainpage_BTN_bg","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","79,80","79,80","0.9,0.9,1","0,0,0","0,0,0","True","642.138,503.627,736.194,558.053","642.138","503.627","736.194","558.053","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","im_qipao1__3267976971513925781","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_14__-7919623630181505348/im_qipao1__3267976971513925781","True","True","2","2","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,0","","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","26,27.3","27,27","27,27","1,1,1","26,27.3,0","0,0,0","True","705.702,541.272,741.42,561.682","705.702","541.272","741.42","561.682","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","RedDot__-8953754584111101858","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_14__-7919623630181505348/im_qipao1__3267976971513925781/RedDot__-8953754584111101858","True","True","0","1","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_523894093744659759_T_hongdian_1","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","27,27","27,27","0.8,0.8,1","0,0,0","0,0,0","True","709.274,543.313,737.848,559.641","709.274","543.313","737.848","559.641","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","SkeletonGraphic (hongdian01)__-3001225574448882450","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_14__-7919623630181505348/im_qipao1__3267976971513925781/RedDot__-8953754584111101858/SkeletonGraphic (hongdian01)__-3001225574448882450","False","False","0","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.515,0.5","0,0","33,32","33,32","1,1,1","0,0,0","0,0,0","True","705.57,541.801,740.494,561.153","705.57","541.801","740.494","561.153","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","text_num__-7176358315036662958","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_14__-7919623630181505348/im_qipao1__3267976971513925781/text_num__-7176358315036662958","False","False","1","0","CanvasRenderer|RectTransform|Text","False","False","True","True","True","True","Default UI Material","1,1,1,1","","","False","","Malgun Gothic","Default UI Material","0.5,0.5","0.5,0.5","0.5,0.5","0,0","40,30","40,30","1,1,1","0,0,0","0,0,0","True","697.104,540.138,750.018,562.816","697.104","540.138","750.018","562.816","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","root_red_fix__4202699850102977476","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_14__-7919623630181505348/root_red_fix__4202699850102977476","True","True","5","1","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","26,26","100,100","100,100","1,1,1","26,26,0","0,0,0","True","657.417,512.698,789.705,588.291","657.417","512.698","789.705","588.291","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","root_red_special__1494503512108722248","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_14__-7919623630181505348/root_red_fix__4202699850102977476/root_red_special__1494503512108722248","True","True","0","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","100,100","100,100","1,1,1","0,0,0","0,0,0","True","657.417,512.698,789.705,588.291","657.417","512.698","789.705","588.291","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","spine_root__-2876765366052720072","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_14__-7919623630181505348/spine_root__-2876765366052720072","True","True","1","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","100,100","100,100","0.9,0.9,0.7","0,0,0","0,0,0","True","629.637,496.823,748.696,564.857","629.637","496.823","748.696","564.857","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","txt_act_name__5810249116969808122__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_14__-7919623630181505348/txt_act_name__5810249116969808122__font_riyu","True","True","3","0","CanvasRenderer|RectTransform|TextMeshProUGUI","False","False","True","True","False","True","Default UI Material","0.294,0.243,0.204,1","","","False","옷장과의 약속","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","0.5,0.5","0.5,0.5","0.5,0.5","0,-36","90,14.01","90,14.01","1,1,1","0,-36,0","0,0,0","True","629.637,498.331,748.696,508.922","629.637","498.331","748.696","508.922","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","btn_act_15__-2893957436677342243","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_15__-2893957436677342243","True","True","14","6","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","-600,0","100,100","100,100","1,1,1","-600,0,0","0,0,0","True","755.31,493.044,887.598,568.636","755.31","493.044","887.598","568.636","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","btn_act__4668128486657868284","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_15__-2893957436677342243/btn_act__4668128486657868284","True","True","4","0","Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger","True","True","True","True","True","True","Default UI Material","1,1,1,0","","Sliced","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","80,80","80,80","1,1,1","0,0,0","0,0,0","True","768.539,500.603,874.369,561.077","768.539","500.603","874.369","561.077","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","im_bg__4836857514725141272","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_15__-2893957436677342243/im_bg__4836857514725141272","True","True","0","0","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_-1182126779076344239_mainpage_BTN_bg","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","79,80","79,80","0.9,0.9,1","0,0,0","0,0,0","True","774.426,503.627,868.482,558.053","774.426","503.627","868.482","558.053","False","0","","Canvas_MainInterface_1280x720","0","",""
