bundle,component_path_id,game_object_id,game_object_name,script_id,kind,keys
download/ui/uiprefabandres/maininterface.assetbundle,-8409273557318605140,8136134781209646885,text_title,-5755350681981302373,Text,checkPaddingRequired;m_Color;m_Enabled;m_GameObject;m_HorizontalAlignment;m_IsTextObjectScaleStatic;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script;m_StyleSheet;m_TextStyleHashCode;m_VertexBufferAutoSizeReduction;m_VerticalAlignment;m_baseMaterial;m_charWidthMaxAdj;m_characterSpacing;m_colorMode;m_enableAutoSizing;m_enableExtraPadding;m_enableKerning;m_enableVertexGradient;m_enableWordWrapping;m_faceColor;m_fontAsset;m_fontColor;m_fontColor32;m_fontColorGradient;m_fontColorGradientPreset;m_fontMaterial;m_fontMaterials;m_fontSharedMaterials;m_fontSize;m_fontSizeBase;m_fontSizeMax;m_fontSizeMin;m_fontStyle;m_fontWeight;m_geometrySortingOrder;m_hasFontAssetChanged;m_horizontalMapping;m_isCullingEnabled;m_isOrthographic;m_isRichText;m_isRightToLeft;m_isUsingLegacyAnimationComponent;m_isVolumetricText;m_lineSpacing;m_lineSpacingMax;m_linkedTextComponent;m_margin;m_maskOffset;m_overflowMode;m_overrideHtmlColors;m_pageToDisplay;m_paragraphSpacing;m_parseCtrlCharacters;m_sharedMaterial;m_spriteAsset;m_text;m_textAlignment;m_tintAllSprites;m_useMaxVisibleDescender;m_uvLineOffset;m_verticalMapping;m_wordSpacing;m_wordWrappingRatios;parentLinkedComponent
download/ui/uiprefabandres/maininterface.assetbundle,-8404434351794343760,7703896744242226918,im_off,-2324043793906593294,MonoBehaviour,m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script
download/ui/uiprefabandres/maininterface.assetbundle,-8400435553742190620,-1620200625391426351,im_city_buildable,-6380373314413769357,MonoBehaviour,animationType;autoGenerate;autoKill;autoPlay;delay;duration;easeCurve;easeType;endValueColor;endValueFloat;endValueRect;endValueString;endValueTransform;endValueV2;endValueV3;forcedTargetType;hasOnComplete;hasOnPlay;hasOnRewind;hasOnStart;hasOnStepComplete;hasOnTweenCreated;hasOnUpdate;id;isActive;isFrom;isIndependentUpdate;isRelative;isSpeedBased;isValid;loopType;loops;m_Enabled;m_GameObject;m_Name;m_Script;onComplete;onPlay;onRewind;onStart;onStepComplete;onTweenCreated;onUpdate;optionalBool0;optionalBool1;optionalFloat0;optionalInt0;optionalRotationMode;optionalScrambleMode;optionalString;target;targetGO;targetIsSelf;targetType;tweenTargetIsTargetGO;updateType;useTargetAsV3
download/ui/uiprefabandres/maininterface.assetbundle,-8389305533434343233,3425322038482447765,toggle_battle_set_45,9006062995516675145,MonoBehaviour,graphic;m_AnimationTriggers;m_Colors;m_Enabled;m_GameObject;m_Group;m_Interactable;m_IsOn;m_Name;m_Navigation;m_Script;m_SpriteState;m_TargetGraphic;m_Transition;onValueChanged;toggleTransition
download/ui/uiprefabandres/maininterface.assetbundle,-8387230412827701829,-2765913105869605760,dianjigq1,-7396295067816475631,MonoBehaviour,m_AnimatableProperties;m_Color;m_Enabled;m_GameObject;m_IgnoreCanvasScaler;m_IsTrail;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_Particles;m_RaycastPadding;m_RaycastTarget;m_Scale;m_Scale3D;m_Script;m_ShrinkByMaterial;uihide
download/ui/uiprefabandres/maininterface.assetbundle,-8386238534062167627,-2853739761104602866,btn_shezhi,-787143586316466668,Button,m_AnimationTriggers;m_Colors;m_Enabled;m_GameObject;m_Interactable;m_Name;m_Navigation;m_OnClick;m_Script;m_SpriteState;m_TargetGraphic;m_Transition
download/ui/uiprefabandres/maininterface.assetbundle,-8384143423760730270,-2755218389452928994,sp_expedition,-6938409698251234290,MonoBehaviour,additiveMaterial;allowMultipleCanvasRenderers;canvasRenderers;enableSeparatorSlots;freeze;initialFlipX;initialFlipY;initialSkinName;m_Color;m_Enabled;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_RaycastPadding;m_RaycastTarget;m_Script;meshGenerator;multiplyMaterial;screenMaterial;separatorParts;separatorSlotNames;skeletonDataAsset;skipByPass;startingAnimation;startingLoop;timeScale;uihide;unscaledTime;updateSeparatorPartLocation;updateWhenInvisible
download/ui/uiprefabandres/maininterface.assetbundle,-8377730107825361291,-7648149541268916334,Viewport,-7030229213176759517,Image,m_Color;m_Enabled;m_FillAmount;m_FillCenter;m_FillClockwise;m_FillMethod;m_FillOrigin;m_GameObject;m_Maskable;m_Material;m_Name;m_OnCullStateChanged;m_PixelsPerUnitMultiplier;m_PreserveAspect;m_RaycastPadding;m_RaycastTarget;m_Script;m_Sprite;m_Type;m_UseSpriteMesh
download/ui/uiprefabandres/maininterface.assetbundle,-8367117025283260214,-6973826045512480434,btn_qianwang,-787143586316466668,Button,m_AnimationTriggers;m_Colors;m_Enabled;m_GameObject;m_Interactable;m_Name;m_Navigation;m_OnClick;m_Script;m_SpriteState;m_TargetGraphic;m_Transition
download/ui/uiprefabandres/maininterface.assetbundle,-8365219102625758705,-2739981314955153384,UI_Dock,8347263561838679580,MonoBehaviour,LuaScriptPath;enumActive;isPopAnim;luaScript;m_Enabled;m_GameObject;m_LuaComGroups;m_Name;m_Script;seqActionStauts
