feedId,title,artName,titleName,canonicalName,createdDate,articleUrl,imageUrl,requestedVariant,matchStatus,matchConfidence,matchedActorId,matchedNameKo,matchedVariant,nameCandidateIds,matchedKind,matchedLocalPath,headImage,cardImage,paintingImage,battleActorBundle,battleActorBundleExists,nameEvidence,visualMatchStatus,visualBestActorId,visualBestKind,visualBestScore,visualPhashDistance,visualHistDistance,visualScoreGap,visualBestLocalPath
5645426,소녀전쟁 | UR 사카타 긴토키,사카타 긴토키,사카타 긴토키,사카타 긴토키,20250219122824,https://game.naver.com/lounge/girlwars/board/detail/5645426,https://nng-phinf.pstatic.net/MjAyNTAyMTlfMjYz/MDAxNzM5OTM1NjgzMjIw.AuXXIt5Wt90NbYdI6wn-6NOmWPbKo-EQPhdcB_wp9Dkg.L2_2BW-pMTjdrrJ5euejj6VtdHiMP7215EBob2I55Sog.JPEG/%EC%82%AC%EC%B9%B4%ED%83%80.jpg?type=w1678,ur,title_exact,strong,21089,사카타 긴토키,ur,21089,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_7ae64d8700d011e1/images/T/5966091758174454072_21089.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/8172142742962121714_head21089.png,,girlswar_merged_extracted/extracted/unity/bundles/b_7ae64d8700d011e1/images/T/5966091758174454072_21089.png,download/roleprefabsandres/battleprefabandres/21089.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1030,T_ditu,37.776,24,1.148,1.117,girlswar_merged_extracted/extracted/unity/bundles/b_27e5bf05e811601e/images/T/-2043653552232837244_T_ditu_1030.png
5579686,소녀전쟁 | UR 길가메시,길가메시,길가메시,길가메시,20250205194621,https://game.naver.com/lounge/girlwars/board/detail/5579686,https://nng-phinf.pstatic.net/MjAyNTAyMDVfMjQx/MDAxNzM4NzUyMzE1ODQx.CIB8M0RYCw0TqRe9g5YhnW1xl3ova-33zz3icZnQDDYg.ZNMYezZ1H01JJxSCDSCkbFNqgsY7k_Y-zTCvz_6mUlgg.JPEG/%EA%B8%B8%EA%B0%80%EB%A9%94%EC%8B%9C_%EC%9B%90%ED%99%94.jpg?type=w1678,ur,title_exact,strong,21088,길가메시,ur,21088,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_da1b2fcddc553238/images/T/3168873031035244793_21088.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/5071205203078234481_head21088.png,,girlswar_merged_extracted/extracted/unity/bundles/b_da1b2fcddc553238/images/T/3168873031035244793_21088.png,download/roleprefabsandres/battleprefabandres/21088.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1012,T_ditu,37.581,26,0.9651,0.109,girlswar_merged_extracted/extracted/unity/bundles/b_42bc4f1e8d28cb18/images/T/642133257834639971_T_ditu_marry_1012.png
5477498,소녀전쟁 | UR 오키타 소지,오키타 소지,오키타 소지,오키타 소지,20250116180049,https://game.naver.com/lounge/girlwars/board/detail/5477498,https://nng-phinf.pstatic.net/MjAyNTAxMDhfNzIg/MDAxNzM2MzM0MjUxMTYw.PzdD0h-tr5z3vzVUnnD3rQ8N4su1RHu4cJucsUM67rYg.b-hi3Sz9EH7wvKPw8lZSpNRMwaI8CA71X2Ab30mc6mMg.JPEG/%EC%98%A4%ED%82%A4%ED%83%80_%EC%86%8C%EC%A7%80_%EC%9B%90%ED%99%94_.jpg?type=w1678,ur,title_exact,strong,21048,오키타 소지,ur,1048|21048,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_126b53ca94ec2ad9/images/T/-6756326167991442203_21048.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/8212213461402882308_head21048.png,,girlswar_merged_extracted/extracted/unity/bundles/b_126b53ca94ec2ad9/images/T/-6756326167991442203_21048.png,download/roleprefabsandres/battleprefabandres/21048.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1045,T_ditu,42.122,24,1.5102,0.714,girlswar_merged_extracted/extracted/unity/bundles/b_37203318cff19af9/images/T/-1071530538434919937_T_ditu_1045.png
5396337,소녀전쟁 | UR 네로 클라우디우스,네로 클라우디우스,네로 클라우디우스,네로 클라우디우스,20241231180058,https://game.naver.com/lounge/girlwars/board/detail/5396337,https://nng-phinf.pstatic.net/MjAyNDEyMjRfMTkx/MDAxNzM1MDI5MDA2ODY5.VI_ZH1n27N-GPVAtGRK-EQIxjesDsVdFHkvcjsVFuwsg.bmPHpWtkSp9h6gLJAYrepAzsjwl_nT-4t1EdIvZKwUEg.PNG/%EB%84%A4%EB%A1%9C_%EC%9B%90%ED%99%94_.png?type=w1678,ur,title_exact,strong,21087,네로 클라우디우스,ur,21087,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_f8098986aa1d7a2e/images/T/4493438279366386168_21087.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-8302863769241443462_head21087.png,,girlswar_merged_extracted/extracted/unity/bundles/b_f8098986aa1d7a2e/images/T/4493438279366386168_21087.png,download/roleprefabsandres/battleprefabandres/21087.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,21085,T_ditu,37.578,26,0.9648,1.005,girlswar_merged_extracted/extracted/unity/bundles/b_d4eb6dece4f1a21d/images/T/-6626247308967182627_T_ditu_marry_21085.png
5305256,소녀전쟁 | UR 메피스토,메피스토,메피스토,메피스토,20241216180036,https://game.naver.com/lounge/girlwars/board/detail/5305256,https://nng-phinf.pstatic.net/MjAyNDEyMTZfMTkw/MDAxNzM0MzMwNjg3MzY2.KnuDTL8XUmb2HQv3tqpNOFC4ARzQJ5vvRaA9iKXP020g.xBKhRmp63jmvzvIQQRtAPwDTnyPTwsY9Ybss5YK2eCEg.JPEG/%EB%A9%94%ED%94%BC%EC%8A%A4%ED%86%A0_%EC%9B%90%ED%99%94.jpg?type=w1678,ur,title_exact,strong,21086,메피스토,ur,21086,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_7648ccf9ee1d5f82/images/T/-8540663530010605885_21086.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/7590949423182801988_head21086.png,,girlswar_merged_extracted/extracted/unity/bundles/b_7648ccf9ee1d5f82/images/T/-8540663530010605885_21086.png,download/roleprefabsandres/battleprefabandres/21086.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1060,T_ditu,42.297,22,1.6914,0.607,girlswar_merged_extracted/extracted/unity/bundles/b_a6b04bfb78edd9c6/images/T/-9043081610622028249_T_ditu_1060.png
5214037,소녀전쟁 | UR 헤라클레스,헤라클레스,헤라클레스,헤라클레스,20241130180041,https://game.naver.com/lounge/girlwars/board/detail/5214037,https://nng-phinf.pstatic.net/MjAyNDExMjhfMjU2/MDAxNzMyNzc3NzQwODAy.4fIINIAkhSLWE4D9jHfP1pktGCfqHEU_jzD6YX1HetQg.Eoltmc3ce8eWncYFM5AvLCcJe5kg4G-QSTfLFMRhSd4g.JPEG/%ED%97%A4%EB%9D%BC%ED%81%B4%EB%A0%88%EC%8A%A4_%EC%9B%90%ED%99%94.jpg?type=w1678,ur,title_exact,strong,21085,헤라클레스,ur,21085,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_d4eb6dece4f1a21d/images/T/-4563777848966474677_21085.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/9093936747107668600_head21085.png,,girlswar_merged_extracted/extracted/unity/bundles/b_d4eb6dece4f1a21d/images/T/-4563777848966474677_21085.png,download/roleprefabsandres/battleprefabandres/21085.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,31114,T_ditu,36.901,26,0.9084,1.26,girlswar_merged_extracted/extracted/unity/bundles/b_82621f4a9ae4464f/images/T/2654555153317577398_T_ditu_31114.png
5152333,소녀전쟁 | UR  여포,여포,여포,여포,20241122114938,https://game.naver.com/lounge/girlwars/board/detail/5152333,https://nng-phinf.pstatic.net/MjAyNDExMjFfMjIg/MDAxNzMyMTg1MzAyNzYw.HTYaADqHRHnYTfqWn2nmEQU3asaBfnyEMvrMqHVRbNkg.4uC0AcI3N4_1LOuPku6GQCDSb1O0Dc4U_ZLz9BOUL1og.JPEG/%EC%97%AC%ED%8F%AC_%EC%9B%90%ED%99%94_.jpg?type=w1678,ur,title_exact,strong,21058,여포,ur,1058|21058,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_42d0e07c7560df86/images/T/-919082083939894783_21058.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-8142638468489556747_head21058.png,,girlswar_merged_extracted/extracted/unity/bundles/b_42d0e07c7560df86/images/T/-919082083939894783_21058.png,download/roleprefabsandres/battleprefabandres/21058.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1016,T_ditu,38.529,26,1.0441,2.552,girlswar_merged_extracted/extracted/unity/bundles/b_f60663d1152f5032/images/T/-2457969814108364801_T_ditu_1016.png
5012362,소녀전쟁 | UR 히미코,히미코,히미코,히미코,20241101120051,https://game.naver.com/lounge/girlwars/board/detail/5012362,https://nng-phinf.pstatic.net/MjAyNDEwMzFfMTY0/MDAxNzMwMzU3OTg5MTE3.6BfK0Fg_27BMOo6IAL0i6yW2IO3BDRxldfnXLYOnV20g.Sh-gEbDEdAX1t3OUbO5py_9JgQonS9sxkYpw-AAKqj8g.JPEG/UR_%ED%9E%88%EB%AF%B8%EC%BD%94.jpg?type=w1678,ur,title_exact,strong,21084,히미코,ur,21084,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_4b618080152a2711/images/T/-7160165979683804759_21084.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-5025756773328425845_head21084.png,,girlswar_merged_extracted/extracted/unity/bundles/b_4b618080152a2711/images/T/-7160165979683804759_21084.png,download/roleprefabsandres/battleprefabandres/21084.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1063,T_ditu,36.826,26,0.9021,3.596,girlswar_merged_extracted/extracted/unity/bundles/b_b788cebe3fbe2af5/images/T/6444778340965004200_T_ditu_1063.png
4914180,소녀전쟁 | UR 쿠 훌린,쿠 훌린,쿠 훌린,쿠 훌린,20241017180041,https://game.naver.com/lounge/girlwars/board/detail/4914180,https://nng-phinf.pstatic.net/MjAyNDEwMTZfMTgz/MDAxNzI5MDU4OTg0NDQy.RZTuvwRn-MvVDF5TuOdwNkV5WdtDvEp3Ws8mFDUGXtcg.dnzfFy8Uoxk5kdNEKYbJmVJB5HHSyPXvbSFRbofBwM0g.PNG/%EC%BF%A0_%ED%9B%8C%EB%A6%B0_%EC%9B%90%ED%99%94(1).png?type=w1678,ur,title_exact,strong,21083,쿠 훌린,ur,21083,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_6ac4a0e1dfc43888/images/T/-2133734816173985950_21083.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/4135518035584680070_head21083.png,,girlswar_merged_extracted/extracted/unity/bundles/b_6ac4a0e1dfc43888/images/T/-2133734816173985950_21083.png,download/roleprefabsandres/battleprefabandres/21083.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,21083,T_ditu,37.745,30,0.6454,0.391,girlswar_merged_extracted/extracted/unity/bundles/b_6ac4a0e1dfc43888/images/T/-8750913788967842823_T_ditu_21083.png
4837774,소녀전쟁 | UR 유비,유비,유비,유비,20241001130035,https://game.naver.com/lounge/girlwars/board/detail/4837774,https://nng-phinf.pstatic.net/MjAyNDA5MjlfMjM4/MDAxNzI3NTk4Mzk4NDk1.LSYAJaHUMtTryJnvd27osRF8AsrJbDWVDyXaBo3QaIkg.97F8xRde0Di5zrHCWPc0u7kF4RUBVZFRIBm33vk4zIsg.PNG/UR_%EC%9C%A0%EB%B9%84-%EC%9B%90%ED%99%94.png?type=w1678,ur,title_exact,strong,21082,유비,ur,21082,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_dd761afb7ea1e28d/images/T/-6266020118313885618_21082.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-8987108243432700464_head21082.png,,girlswar_merged_extracted/extracted/unity/bundles/b_dd761afb7ea1e28d/images/T/-6266020118313885618_21082.png,download/roleprefabsandres/battleprefabandres/21082.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1018,T_ditu,37.831,20,1.4859,0.328,girlswar_merged_extracted/extracted/unity/bundles/b_1fbd7d1d6337c15d/images/T/554643797807791545_T_ditu_1018.png
4787116,소녀전쟁 | UR 콘스탄틴,콘스탄틴,콘스탄틴,콘스탄틴,20240918180054,https://game.naver.com/lounge/girlwars/board/detail/4787116,https://nng-phinf.pstatic.net/MjAyNDA5MTRfOTIg/MDAxNzI2MzA3ODY5MjUx.wKWR2WjhXWWN9itFoKzAR2qE-T0kbzZNznI9K13k8dYg.kGgfumA51glKzYb-6TkrqJt5wUU84OLkgScqkhvllDQg.PNG/%EC%BD%98%EC%8A%A4%ED%83%84%ED%8B%B4(1).png?type=w1678,ur,title_exact,strong,21043,콘스탄틴,ur,1043|21043,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_3b48763f7ad0d6fd/images/T/1998502944101210197_21043.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/1913904748344973817_head21043.png,,girlswar_merged_extracted/extracted/unity/bundles/b_3b48763f7ad0d6fd/images/T/1998502944101210197_21043.png,download/roleprefabsandres/battleprefabandres/21043.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1014,T_ditu,34.102,22,1.0085,1.911,girlswar_merged_extracted/extracted/unity/bundles/b_f27765b908a3d26c/images/T/8124090735824341690_T_ditu_1014.png
4773730,소녀전쟁 | UR 마초,마초,마초,마초,20240915180035,https://game.naver.com/lounge/girlwars/board/detail/4773730,https://nng-phinf.pstatic.net/MjAyNDA5MTRfMiAg/MDAxNzI2MzA3NTIzMzcy.8ghR4iDo886CfKy0xyqA_NbCc0YA5OEaTHtTSXn45H4g.JjX_vzQZ9I4mbVI2mW72inmIVuBA2mD6yTZd8Y5PgVkg.PNG/%EB%A7%88%EC%B4%88_%EC%9B%90%ED%99%94(1).png?type=w1678,ur,title_exact,strong,21080,마초,ur,21080,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_c6f7bdf6262621a0/images/T/4751112233184573266_21080.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/1914754607559780834_head21080.png,,girlswar_merged_extracted/extracted/unity/bundles/b_c6f7bdf6262621a0/images/T/4751112233184573266_21080.png,download/roleprefabsandres/battleprefabandres/21080.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1065,T_ditu,37.742,22,1.3118,0.875,girlswar_merged_extracted/extracted/unity/bundles/b_53026ecdb01db8b2/images/T/3450227987525199874_T_ditu_1065.png
4618523,소녀전쟁 | UR 가웨인,가웨인,가웨인,가웨인,20240817120041,https://game.naver.com/lounge/girlwars/board/detail/4618523,https://nng-phinf.pstatic.net/MjAyNDA4MTZfMjM1/MDAxNzIzNzkxMTc1Mjg4.pM-DCSOw1qY0OswPlD1YKmJrRrWL-mvUed_Cx2YojZ8g.-a-YA6kkkAPzXwbfFkFbAV8ag3beo7KSq5IomJpxsr8g.PNG/UR_%EA%B0%80%EC%9B%A8%EC%9D%B8.png?type=w1678,ur,title_exact,strong,21079,가웨인,ur,21079|31079,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_1ec4616cdf65df8a/images/T/2524454190342516519_21079.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-551645051674995898_head21079.png,,girlswar_merged_extracted/extracted/unity/bundles/b_1ec4616cdf65df8a/images/T/2524454190342516519_21079.png,download/roleprefabsandres/battleprefabandres/21079.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,21049,T_ditu,36.099,26,0.8416,0.036,girlswar_merged_extracted/extracted/unity/bundles/b_7e20716a1848baa0/images/T/-7592403483454860029_T_ditu_21049.png
4576095,소녀전쟁 | UR 설녀,설녀,설녀,설녀,20240808203840,https://game.naver.com/lounge/girlwars/board/detail/4576095,https://nng-phinf.pstatic.net/MjAyNDA4MDhfMjQy/MDAxNzIzMTE3MDM2NjQ3.1WRYfggne40IkQMRCryKWl1tJpyRuo5kQqflIOu3no8g.ILmpH6Gna5BA2H3rgIVRD6pzmKGt3OVqOlvIi7ib3l8g.JPEG/UR%EC%84%A4%EB%85%80.jpg?type=w1678,ur,title_exact,strong,21075,설녀,ur,21075,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_3b89e1c2c95d0ed6/images/T/-5257418458527388173_21075.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/4229165009926013311_head21075.png,,girlswar_merged_extracted/extracted/unity/bundles/b_3b89e1c2c95d0ed6/images/T/-5257418458527388173_21075.png,download/roleprefabsandres/battleprefabandres/21075.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,31106,T_ditu,33.88,20,1.1567,8.13,girlswar_merged_extracted/extracted/unity/bundles/b_4a1a91a7735c27b3/images/T/-4109509198168344883_T_ditu_31106.png
4527904,소녀전쟁 | UR 다테 마사무네,다테 마사무네,다테 마사무네,다테 마사무네,20240729160506,https://game.naver.com/lounge/girlwars/board/detail/4527904,https://nng-phinf.pstatic.net/MjAyNDA3MjlfNzYg/MDAxNzIyMjM2NjQ2MzA1.IWC1rVjL4hEh45lzY_wzWOX2vY-EIKdFlhnKCSW0710g.mkp7qf4imVvLuYFNKCrOOz0t9bGgbcu_mesXokrjgWIg.PNG/UR%EB%8B%A4%ED%85%8C%EB%A7%88%EC%82%AC%EB%AC%B4%EB%84%A4.png?type=w1678,ur,title_exact,strong,21025,다테 마사무네,ur,1025|21025|31025,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_d01d992c5d762312/images/T/9195559334628020686_21025.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-1305502204002161407_head21025.png,,girlswar_merged_extracted/extracted/unity/bundles/b_d01d992c5d762312/images/T/9195559334628020686_21025.png,download/roleprefabsandres/battleprefabandres/21025.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,21049,T_ditu,35.927,22,1.1606,2.958,girlswar_merged_extracted/extracted/unity/bundles/b_7e20716a1848baa0/images/T/-7592403483454860029_T_ditu_21049.png
4369646,소녀전쟁 | UR 아스톨포,아스톨포,아스톨포,아스톨포,20240704202100,https://game.naver.com/lounge/girlwars/board/detail/4369646,https://nng-phinf.pstatic.net/MjAyNDA3MDRfMjc0/MDAxNzIwMDkxOTQwNjA3.qZpRJyP3jwNCECvftP7IHjAXlFnQSBWnAkYDRh2tKxAg.QTbltREYthJIRi5sq6KFKU0Jal22d11Y1hLfOPvidOcg.JPEG/UR%EC%95%84%EC%8A%A4%ED%86%A8%ED%8F%AC.jpg?type=w1678,ur,title_exact,strong,21081,아스톨포,ur,21081,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_4c7c5baa5e9058c1/images/T/-2948547295370605399_21081.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-6334869317022194177_head21081.png,,girlswar_merged_extracted/extracted/unity/bundles/b_4c7c5baa5e9058c1/images/T/-2948547295370605399_21081.png,download/roleprefabsandres/battleprefabandres/21081.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,21081,T_ditu,38.25,30,0.6875,0.497,girlswar_merged_extracted/extracted/unity/bundles/b_4c7c5baa5e9058c1/images/T/-1603485067705307152_T_ditu_21081.png
4313611,소녀전쟁 | UR 브륀힐드,브륀힐드,브륀힐드,브륀힐드,20240627154824,https://game.naver.com/lounge/girlwars/board/detail/4313611,https://nng-phinf.pstatic.net/MjAyNDA2MjdfMTkz/MDAxNzE5NDcwNjg1NTg5.i5z5uuKU3rZsNZR74zk2BkDgodsclSauQ-U0VMUzDnAg.ARyGSjDTZyyb2NSec6E2ukPW50KJTiib_6cHLLFsRDYg.JPEG/UR%EB%B8%8C%EB%A5%80%ED%9E%90%EB%93%9C.jpg?type=w1678,ur,title_exact,strong,21076,브륀힐드,ur,21076,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_396d76e8992e900c/images/T/2327164009175607513_21076.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/3280343666550016552_head21076.png,,girlswar_merged_extracted/extracted/unity/bundles/b_396d76e8992e900c/images/T/2327164009175607513_21076.png,download/roleprefabsandres/battleprefabandres/21076.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1037,T_ditu,34.622,26,0.7185,0.872,girlswar_merged_extracted/extracted/unity/bundles/b_1c8a0cd01c6214b5/images/T/-8486991591360387058_T_ditu_1037.png
4185236, 소녀전쟁 | UR 아틸라,아틸라,아틸라,아틸라,20240604190539,https://game.naver.com/lounge/girlwars/board/detail/4185236,https://nng-phinf.pstatic.net/MjAyNDA2MDRfMTgw/MDAxNzE3NDk1NDk4MTUz.hQfqlTYV0xdJafg3oKgEXDl2NgKjEmpAlb_As2riJxUg.-GEH6BT_aRQ_9N7Fegns3g-qOJ3YgOfHssS5KqNwHnAg.JPEG/UR%EC%95%84%ED%8B%B8%EB%9D%BC.jpg?type=w1678,ur,title_exact,strong,21074,아틸라,ur,21074,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_b7b0094d6fc579be/images/T/-5195580383928372599_21074.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/1291165527361274173_head21074.png,,girlswar_merged_extracted/extracted/unity/bundles/b_b7b0094d6fc579be/images/T/-5195580383928372599_21074.png,download/roleprefabsandres/battleprefabandres/21074.assetbundle,True,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,21081,T_ditu,36.708,26,0.8924,0.513,girlswar_merged_extracted/extracted/unity/bundles/b_4c7c5baa5e9058c1/images/T/-1603485067705307152_T_ditu_21081.png
4155958,소녀전쟁 | UR 메이린,메이린,메이린,메이린,20240530121619,https://game.naver.com/lounge/girlwars/board/detail/4155958,https://nng-phinf.pstatic.net/MjAyNDA1MzBfMTUx/MDAxNzE3MDM4ODY2ODcx.KayOpIRlZ0QKpFQIAxKX7-KQ2Gk-zQKRY08EHp_M1-kg.aVIQbVdQiB7e7E8abujNd9PAkvEpSqvVW-GQTyZ2dIog.PNG/UR%EB%A9%94%EC%9D%B4%EB%A6%B0.png?type=w1678,ur,title_exact,strong,21039,메이린,ur,1039|21039,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_012a4f03fb211c2c/images/T/391050072433314797_21039.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/3374599346480060118_head21039.png,,girlswar_merged_extracted/extracted/unity/bundles/b_012a4f03fb211c2c/images/T/391050072433314797_21039.png,download/roleprefabsandres/battleprefabandres/21039.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1039,T_ditu,37.495,28,0.7912,0.844,girlswar_merged_extracted/extracted/unity/bundles/b_877b6659dcce2bf6/images/T/-1127199326160469639_T_ditu_1039.png
4034864,소녀전쟁 | UR 샤를마뉴,샤를마뉴,샤를마뉴,샤를마뉴,20240509151905,https://game.naver.com/lounge/girlwars/board/detail/4034864,https://nng-phinf.pstatic.net/MjAyNDA1MDlfMTM3/MDAxNzE1MjM1NDMzMDc5.EDrLtrJI4YqPyk39LArCqGoe55eqd6fCCwmq2GOTDV4g.eSdB8fb2Vsagrp3AdGauFPm1jD-yjiUdvLUu0UVDEVEg.JPEG/UR%EC%83%A4%EB%A5%BC%EB%A7%88%EB%89%B4.jpg?type=w1678,ur,title_exact,strong,21070,샤를마뉴,ur,21070|31070,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_cf6b957f07b190bd/images/T/-4055556402882008482_21070.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/1691622365513618369_head21070.png,,girlswar_merged_extracted/extracted/unity/bundles/b_cf6b957f07b190bd/images/T/-4055556402882008482_21070.png,download/roleprefabsandres/battleprefabandres/21070.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,21081,T_ditu,37.396,26,0.9497,3.216,girlswar_merged_extracted/extracted/unity/bundles/b_4c7c5baa5e9058c1/images/T/-1603485067705307152_T_ditu_21081.png
3934512,소녀전쟁 | UR 토모에 고젠,토모에 고젠,토모에 고젠,토모에 고젠,20240418152345,https://game.naver.com/lounge/girlwars/board/detail/3934512,https://nng-phinf.pstatic.net/MjAyNDA0MThfMzYg/MDAxNzEzNDIxMzg2NjIy.dPPQ0mkdCULSjxfPajN_1YlMqLPGzWf4VZTMQAFnOoog.5AvuYOUbare9FM0h_TDoG3ghye6Y8lgqj29tJVJAwNYg.PNG/UR%ED%86%A0%EB%AA%A8%EC%97%90%EA%B3%A0%EC%A0%A0.png?type=w1678,ur,title_exact,strong,21078,토모에 고젠,ur,21078,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_87616cfe9dd1fc5c/images/T/-4234574620490808885_21078.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/640272482158062123_head21078.png,,girlswar_merged_extracted/extracted/unity/bundles/b_87616cfe9dd1fc5c/images/T/-4234574620490808885_21078.png,download/roleprefabsandres/battleprefabandres/21078.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1003,T_ditu,35.773,20,1.3145,3.26,girlswar_merged_extracted/extracted/unity/bundles/b_8b3d57fee82a9285/images/T/1839393199856367028_T_ditu_1003.png
3857683,소녀전쟁 | UR 솔로몬,솔로몬,솔로몬,솔로몬,20240402144051,https://game.naver.com/lounge/girlwars/board/detail/3857683,https://nng-phinf.pstatic.net/MjAyNDA0MDJfOTMg/MDAxNzEyMDM2NDA4Nzcx.hgXuipvYCwMWLyuILrf7O5t6ZWVok42n3i6U3J6zDiIg.tE3JqFQk4Cmg0VCWLtPW4VatLbT-TP05p1lgL4qkVDkg.JPEG/UR_%EC%86%94%EB%A1%9C%EB%AA%AC.jpg?type=w1678,ur,title_exact,strong,21077,솔로몬,ur,21077,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_86c12a5538cd4e51/images/T/6842938250919989667_21077.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/829087905856371398_head21077.png,,girlswar_merged_extracted/extracted/unity/bundles/b_86c12a5538cd4e51/images/T/6842938250919989667_21077.png,download/roleprefabsandres/battleprefabandres/21077.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,31114,T_ditu,35.628,22,1.1356,1.794,girlswar_merged_extracted/extracted/unity/bundles/b_82621f4a9ae4464f/images/T/2654555153317577398_T_ditu_31114.png
